GeneID	log2Ratio(RKO24T/RKO24C)	Probability
9935	0.167730064592612	0.0853549502294808
24139	0.148202655474597	0.435030100733147
728264	0.291533928884193	0.135304285629135
285696	0.487697800140474	0.151755379388448
157567	-0.0588449496448038	0.278774512725755
6257	-0.00374403127398671	0.0624366692495679
2590	-0.0140035828968827	0.131459736544078
3750	0.0633039177666096	0.0812421767896525
150590	0.146484436958908	0.195356738391846
79989	-0.136434928792638	0.520265840138285
10161	0.390123109256048	0.120402932586279
5337	0.348457958437247	0.232580318292901
9255	-0.0400215077558266	0.30300411277344
146059	0.0505098606341566	0.250253323001729
9133	-0.0428017839537972	0.363950646718722
7123	-2.88000080049303	0.344698098587352
55830	0.0188665563001636	0.168146867735590
5745	0.294830844851691	0.330661024020981
100268168	-0.0390271351321407	0.108779877212851
6513	-0.0407607836609754	0.343714609286523
2116	-0.0757460323026703	0.100107289741909
23247	0.149934080077579	0.367675984979436
23632	0.868595223188704	0.223907730821959
9117	0.0569028495261933	0.313196638254754
6218	-0.104274854769789	0.240686654348215
25888	-0.197060291959322	0.586219228705967
439931	0.152023423369707	0.195356738391846
100287482	0.173899036026013	0.402366334863206
80820	0.0858836140138685	0.170829111283305
254887	-0.223659263446102	0.470972164272516
389692	0.567730410267498	0.479167908446087
55973	-0.0457318248965296	0.336740776062466
148534	-0.0196824499256933	0.110657447696251
6997	1.06210050014724	0.194969303212732
55959	-1.16516794129442	0.198784049591703
80199	0.761228581253947	0.140847588961078
6744	-0.0774704691896293	0.475025332300173
207	-0.0247852618270503	0.230464326160815
81550	-0.0257390729417703	0.153811766108363
54708	-0.0755965834430646	0.445610061393575
48	0.043912007287288	0.336532157119867
400931	0.369912968002681	0.222119568456816
285848	-0.137709669967807	0.104786314597365
220047	0.0352138359503094	0.0804375037253383
56099	-0.213330171848309	0.109524944864994
51031	-0.0285198055606277	0.293616260356440
728229	0.479143138139141	0.192108243428503
89887	0.123817898781519	0.303242534422126
8607	-0.0454087820489788	0.421440066758062
494513	-0.0579994665843936	0.111581331584908
286207	-0.201012877704477	0.446921380461346
23385	0.0748629068101285	0.470644334505573
84460	0.343069983977412	0.139536269893306
9904	-0.078402093147446	0.470286702032545
79447	-0.0779348556719875	0.45502771651666
1155	0.084044989309743	0.512576741968171
10844	0.0425652995540768	0.323061333969124
788	-0.0714672943245525	0.323240150205639
93986	0.031507928348861	0.0798712523097097
11251	-1.67411492591957	0.29695416343804
440362	-0.0290414932221696	0.0953388567681945
25833	-0.0858415850197231	0.082434285033081
399761	-0.829403546659138	0.199767538892531
8634	0.0313567421610695	0.262293616260356
490	-0.125757353228196	0.428562913512547
1843	-0.0306005042959914	0.194730881564046
56342	-0.0870304828575891	0.280473266972641
55197	0.0276503973980824	0.270042319842642
51574	-0.0296627560799285	0.256660904810157
84315	0.00439468566211819	0.0624366692495679
56916	-0.0448128243730098	0.239315729868272
6502	-0.0887446083788862	0.51862669130357
1294	0.972303592169993	0.181260058413304
222161	-0.130045427892906	0.226709185194016
474343	-0.0552407944033226	0.161620075102819
7111	0.078978939376381	0.138552780592478
782	-0.208475886248404	0.40546581629612
83541	-0.0674112937673465	0.340883352208381
26045	0.486585774465695	0.0966799785420516
10544	-0.0366151771531919	0.384425105799607
727849	-0.297023437915526	0.171484770817190
6510	-0.0128042567933752	0.170531084222447
781	-0.113714702838492	0.527150265244084
131450	-0.477071272044447	0.0962925433629374
10713	-0.101881038728990	0.57361268403171
65065	0.231818756396777	0.147433987006020
9867	0.117889434510830	0.557847052512368
5327	0.226810744969314	0.323746796209096
653238	-0.0639313017586837	0.286702032544555
112770	0.151133382164138	0.635602312689992
56924	0.134726394207416	0.41825117720689
203286	0.033653076182322	0.225785301305359
8801	-0.0447069632981654	0.334416164987781
1146	-0.877083333722744	0.145049770519163
10229	-0.0401031337274785	0.207605650593074
10026	-0.00561897348377614	0.0926566132204804
63971	-0.00145569257424796	0.0461643917267688
8661	-0.039931045569007	0.380818978363235
3960	-1.86366901449061	0.251743458306014
644128	0.0737664543116784	0.266465995112356
55287	-0.734605094270125	0.139953507778506
146909	-0.0856315194728268	0.477767181260058
10550	0.127795928420737	0.609077904273708
7174	-0.00211326591181972	0.0648208857364249
1675	0.437675934247526	0.65557012576742
649	-0.0403445444138101	0.212135661918102
100506990	0.0559127181919603	0.177415509328247
3903	0.685398516710437	0.248167133575729
1318	0.259942904384090	0.704804196221017
64393	-0.0366289948637351	0.22563628777493
64216	-0.0376969443351373	0.341121773857066
284085	-0.604723755797319	0.133992966561364
8847	-0.412850602545035	0.437473922632175
83882	-0.0883428001881387	0.101031173630566
79078	-0.281946432251439	0.615813315849079
402778	0.447672075207077	0.205906896346188
10597	-0.102590887724801	0.292602968349526
125476	0.468254597686336	0.796447517434583
23432	0.101398239845254	0.275555820468499
343990	0.258603698944533	0.112952256064851
66008	0.0344278868799210	0.194730881564046
2673	-0.0513621517294576	0.338677951958038
100533975	0.745279805163126	0.217261727364845
55213	0.0547946706440951	0.344578887763009
127391	1.74044992570505	0.216546462418788
412	0.114745518671866	0.118227335042022
6239	0.0383043145663132	0.216546462418788
9293	-0.90816087744746	0.145884246289563
29763	0.00743931898761215	0.118793586457650
58497	0.0325607058420710	0.20200274184896
56160	0.0692628034525515	0.433599570841032
29066	-0.0446179871269706	0.292126125052155
2893	-0.272835761249448	0.088663050604995
284865	-0.350486652246492	0.140817786254992
130271	-1.35416886342043	0.235351969958872
644316	-0.835648271389366	0.143738451451392
399693	-0.69286550651788	0.138493175180306
2886	0.215779848535046	0.110001788162365
2543	0.869045578216294	0.144811348870477
51626	0.0329863620093838	0.228258925910473
5650	2.25472916298639	0.334445967693867
5224	0.329066816624404	0.203492877153246
84696	0.89374259793867	0.335638075937295
100129482	-0.0846733899558643	0.324253442212553
157739	1.62972147221228	0.214251654050188
55706	-0.0916716438867276	0.4962448590332
4287	-0.041173740607501	0.146003457113906
29984	0.0946361519923523	0.337634857245038
83941	-0.0160886979706732	0.165315610657448
164684	1.38683500956378	0.236156643023187
5362	0.0704021991143933	0.137181856112535
10885	-0.0561801611782908	0.438993860642546
80336	-0.0084019525853647	0.0845204744590809
7957	0.244347655287127	0.202479585146331
51293	-0.00953392964887664	0.167759432556476
401331	1.68276699729239	0.215205340644931
282991	0.0286353144460390	0.262293616260356
80224	-0.0347754652246031	0.165256005245276
2936	0.0129754877629937	0.160606783095905
9110	0.0713892011654792	0.399356261548549
8364	-0.619631749769676	0.34609882577338
1289	-0.612345037073575	0.135512904571735
841	0.00891897383087673	0.118793586457650
55507	-0.0391656701458006	0.0966799785420516
54856	-0.0279461693784575	0.170769505871133
53354	0.125178562609098	0.159563688382905
8510	1.12460852080977	0.160457769565477
100419868	-1.07567402325003	0.159057042379448
2121	0.297500574046888	0.663229421231448
27115	-0.156433800334313	0.106365858019908
286144	0.210047768603356	0.459229898074745
27335	0.0253348552339041	0.324074625976039
375690	0.0940786101312544	0.315729868272039
79625	0.476831101836994	0.151218930678906
65982	0.74258985317889	0.169815819276390
9497	-0.0830353151425462	0.416224593193062
2953	0.288751983451853	0.285748345949812
4058	0.00380695685145506	0.0624366692495679
6085	0.393330886167419	0.398730404720749
6715	-0.101349146868224	0.232818739941587
8745	0.457082086072931	0.095398462180366
79716	0.237320107133641	0.347588961077666
8899	-0.0517279402885401	0.310335578470525
126393	0.937144816190526	0.146599511235620
145864	1.23625530854426	0.296507122846755
201514	0.115114976542927	0.505722119568457
23151	0.0814071843741358	0.369136317577636
79048	-0.0746816794801985	0.411843595398462
8884	-0.0579495157160714	0.437563330750432
729852	0.095233608706247	0.308726232341897
7262	0.197081595859376	0.715354354175359
55186	-0.136206626758237	0.576861178995053
80131	0.193965206668340	0.55456875484294
10681	0.00709029357434087	0.0984681409071944
305	0.0416061863957160	0.0804375037253383
57402	0.255901636812321	0.180336174524647
29781	0.0267974337001783	0.256660904810157
27035	-0.102935916612902	0.102044465637480
65094	0.0476325894105354	0.238302437861358
4076	-0.0230244331906803	0.232610120998987
342357	-0.0636905025970848	0.177415509328247
9545	0.098217406716822	0.442182750193718
100507373	-0.0785854136065945	0.14868570066162
3832	-0.119852585991562	0.610389223341479
51100	-0.0109944940578578	0.133575728676164
9563	0.284507140205826	0.427966859390833
10671	-0.0427819595951788	0.316504738630268
100527964	0.117926586959955	0.119091613518507
1655	-0.00292328769436444	0.0791261846575669
100129196	-0.179721973528314	0.107617571675508
11269	-0.00121707585741281	0.0537342790725398
5724	0.478555310690219	0.173332538594504
201254	0.0227361067274409	0.226828396018358
55585	-0.0223917135611780	0.201049055254217
283375	0.0584547973884185	0.0812421767896525
79738	-0.0257099634507984	0.185015199380104
116842	-2.28359924284437	0.562257853013054
120376	0.114089625373161	0.132443225844907
55299	-0.0396791089842603	0.369970793348036
347454	0.540057306327871	0.177147284973476
51241	-0.120603282101174	0.528044346426656
286359	-0.257232752841464	0.112952256064851
9924	0.108384778851734	0.260296834952614
259290	1.35091718950613	0.205042617869703
78991	-0.0137617102232420	0.0926566132204804
9765	-0.05971371224864	0.282321034749955
741	-0.0836265960159185	0.385527805924778
2806	-0.0507735009935326	0.433987006020147
59284	1.66841216152540	0.215145735232759
7439	-0.494062572326949	0.0966799785420516
7922	-0.0336510400244571	0.319634022769267
100128927	0.0364824823589832	0.160129939798534
3880	0.0153757719931695	0.0646420694999106
23240	-0.0574341915166859	0.27039995231567
3192	-0.0623262352830322	0.479138105740001
4294	0.107209123598935	0.335816892173809
55588	0.119128799353726	0.550426178697026
5159	-0.203870146551721	0.0863384395303094
10498	0.0262667330616988	0.301186147702211
1545	0.163721590987846	0.0850569231686237
55255	0.0242996536025235	0.187429218573046
8352	2.34683958735764	0.291887703403469
1058	-0.0149193992322044	0.139178637420278
7561	-0.0841774282921757	0.273410025630327
10287	0.0544200781011655	0.32872384812541
317751	-0.0706600268802461	0.0818680336174525
84667	0.029569012596588	0.209453418370388
55723	-0.0539190770865583	0.411962806222805
100506385	0.218591373418241	0.129015914645050
1535	0.105624295702106	0.61399535077785
4978	-0.0901830215803593	0.188561721404304
3775	-0.0324023285135669	0.223311676700244
3780	0.385232012653973	0.120402932586279
10891	0.864387666366804	0.144513321809620
8992	0.0730479532204298	0.514603325981999
200933	-0.0682052937094638	0.360255111164094
84706	-0.00588200013895106	0.118793586457650
80742	0.0316462878790851	0.194730881564046
407014	0.240081171302865	0.415717947189605
63929	-0.0165642783035510	0.122101686833164
2979	0.303120409049555	0.224742206592359
10135	-0.0375652879533479	0.339989271025809
2961	0.0218580487261016	0.201049055254217
8824	-0.00619650804267166	0.108303033915480
221927	0.0818669665069348	0.472641115813316
115098	-0.0743560513914623	0.515199380103713
11215	0.00166106501438728	0.0537342790725398
23066	-0.521562923554328	0.176372414615247
158257	-0.264000401351273	0.133277701615307
100505978	0.0670965223811396	0.0818680336174525
402682	0.234031328095384	0.483161471061572
9889	0.0105595770826364	0.112505215473565
57677	-0.0846340935861745	0.127346963104250
153222	0.103556827583658	0.200989449842046
1271	0.595982342258076	0.133992966561364
8654	-0.279992955628227	0.263396316385528
6921	-0.0226416646166437	0.229421231447815
26829	-4.13165811573343	0.507361268403171
168455	0.11170867950092	0.340317100792752
116987	0.0373405048454021	0.207605650593074
10048	0.0253204217526554	0.251505036657328
7324	-0.0867635514526327	0.559516004053168
100534595	0.624430263372995	0.136049353281278
91543	-0.30047661771592	0.115187459021279
57604	-0.0264691174672658	0.0798712523097097
9710	0.0663046044989111	0.198158192763903
30811	-0.0129851846349971	0.0758776896942242
6271	0.500444647058248	0.40483995946832
79672	0.0889651554793279	0.501013292006914
26020	0.0614650465048082	0.443583477379746
5476	0.109997666149913	0.610866066638851
1118	0.034118057801939	0.0798712523097097
7732	0.539176989908386	0.128807295702450
22850	0.0420323245391298	0.316504738630268
55672	0.107555614793109	0.370447636645407
23312	0.136762475472856	0.377302259045121
6938	-0.0255541612786866	0.239822375871729
344148	-0.364690476964900	0.0917029266257376
5564	-0.0145540661324468	0.112505215473565
94158	-0.136724718060810	0.104786314597365
4191	0.0261541091963657	0.327323120939381
336	0.580160814659174	0.203165047386303
100133991	-0.595026187672058	0.461584311855516
1301	-0.344908194069871	0.0909578589735948
317781	-0.111035788244944	0.494784526435
51119	-0.129773879998308	0.63652619657865
165324	-0.0201533779948476	0.165315610657448
85458	-0.0312370681002815	0.134261190916135
79934	0.0336385491267301	0.19845621982476
3687	0.518295135145837	0.575579662633367
78998	-0.114795261209305	0.298772128509269
221477	0.07157014493664	0.382607140728378
55311	0.0546164169562195	0.330512010490553
170954	0.0374625324299608	0.363503606127436
63915	0.0714368741479322	0.0818680336174525
2824	-0.678035679630381	0.166895154079990
4597	0.214038497185929	0.673392144006676
10735	-0.046761837420112	0.372295404422722
85027	0.0381021232525455	0.22563628777493
11144	-0.34835564812256	0.160725993920248
64224	0.0867822211354277	0.349287715324551
80235	0.38613053279357	0.238421648685701
79725	-0.0749733524184549	0.147046551826906
4521	0.0841901585681296	0.524408416284199
3208	0.3047573065747	0.115187459021279
8976	0.0130659820924658	0.139178637420278
84942	-0.0563144793305416	0.364695714370865
2312	-0.646378392934452	0.190409489181618
3096	0.359377215641095	0.405704237944805
1030	0.0609727659888886	0.290248554568755
570	0.422531532961823	0.168206473147762
114790	-0.0111239408879882	0.0926566132204804
5191	-0.0138176569562083	0.108303033915480
3761	0.722373806345459	0.168772724563390
883	0.205835815806429	0.509089825356142
4610	-0.122305604169857	0.178816236514276
6199	0.0642707030718799	0.435387733206175
342897	-0.957918624198549	0.177773141801276
9352	-0.0510577597991928	0.421440066758062
84674	0.0158573350778228	0.103832628002623
10243	-0.142420781499673	0.491059188174286
55254	0.0163365989847183	0.131638552780592
54542	-0.0707898851677313	0.403886272873577
3275	0.0728950453016013	0.30529892114204
51652	-0.0284816294952294	0.126393276509507
387804	-0.8622503523712	0.201108660666388
100302273	-4.39362051288678	0.537312988019312
8330	0.481465332390654	0.277194969303213
5976	0.00125048074214714	0.0648208857364249
100507117	-0.275684828657186	0.152828276807534
80765	0.601017675906244	0.52238183227037
23220	-0.084680590228869	0.215771592060559
3549	-0.516529528896286	0.128092030756393
353133	3.96008226597684	0.484681409071944
55719	0.105444521418169	0.340317100792752
256302	0.131397167531889	0.314448351910353
51112	0.055726408874596	0.340615127853609
55747	0.0303073513348653	0.106842701317280
389538	0.0182765724444746	0.122101686833164
134353	0.00452064195836237	0.0537342790725398
8912	-0.39586944761612	0.0931036538117661
5301	1.38621959880406	0.205787685521845
253559	0.477800120918131	0.0962925433629374
65056	-0.0514952851044319	0.357602670322465
51200	-0.375470992896333	0.141980091792335
137797	2.10665771776393	0.259223937533528
9722	0.291590007652965	0.135304285629135
79003	-0.0232887014022811	0.172557668236276
55626	0.107072068867941	0.457709960064374
23604	0.307164191050418	0.173094116945819
730092	-0.0387217516644418	0.120313524468022
100529241	-0.938009354600645	0.146599511235620
7049	-0.08402070468352	0.158282172021220
283237	0.246462643938767	0.662156523812362
23047	-0.0980999684033956	0.453448173094117
728577	0.0185096050139799	0.0646420694999106
374928	0.0653049660343083	0.156255588007391
27315	-0.0590205351985121	0.333492281099124
654463	-0.527031391702983	0.0985575490254515
100506334	-0.505079928866464	0.268850211599213
729970	0.140795214796448	0.264826846277642
6609	0.115180146571203	0.384425105799607
5973	0.650403352142711	0.165732848542648
9200	-0.217237645215794	0.555671454968111
79590	0.0396808628311433	0.372056982774036
389072	-0.0899628870619065	0.179859331227275
27004	-1.41431153557398	0.206353936937474
79959	0.0107908020640811	0.0984681409071944
644974	0.870887948459183	0.368987304047207
8312	0.0442313525362516	0.315551052035525
4969	0.0270460999706307	0.0798712523097097
4722	-0.0331450390154386	0.314120522143411
84851	-0.0624036534660325	0.205638671991417
3487	0.772758006075194	0.237080526911844
83752	0.0301075505868446	0.259730583536985
152002	0.0587700639663171	0.274661739285927
414208	0.6709205938824	0.471747034630744
160492	-0.349902213721693	0.160725993920248
90835	0.454782304721243	0.373845145139179
326332	-0.107009107253901	0.144692138046135
6137	0.0373144445486088	0.389849198307206
65125	0.0674579071006688	0.396346188233892
662	-0.173483800367109	0.620760565059307
8894	-0.0363706442235648	0.380312332359778
23363	0.0172033468202899	0.103832628002623
85379	0.0363676140167715	0.190439291887703
153768	0.0522396184794773	0.192436073195446
80185	-0.0833468469976873	0.31975323359361
10867	0.105702680160522	0.29278178458604
254128	-0.146581985293534	0.232282291232044
1429	-0.136178298599723	0.620343327174107
9821	0.0197713515701833	0.165315610657448
4259	0.226847234853721	0.720152589855159
100130451	-0.303180444575450	0.27832747213447
326343	-0.476989613331646	0.360493532812779
2483	-0.0200932971814878	0.197562138642189
3611	-0.121690882906574	0.626810514394707
9480	-0.00910021387935015	0.0758776896942242
55760	0.0598778709130428	0.372533826071407
10507	0.0167268855877843	0.136257972223878
84034	-0.451622454079793	0.189813435059903
83729	0.353265229859847	0.140817786254992
51527	-0.0236124558402918	0.159861715443762
203062	0.0213660482800351	0.131638552780592
91392	0.0229416771352734	0.110657447696251
9627	0.515205025808552	0.176372414615247
29085	-0.0622052114937599	0.443225844906718
131583	-0.0912867608769338	0.228139715086130
339666	-0.650337864522847	0.276330690826727
57596	0.225001363473144	0.458842462895631
58489	-0.0796574821104105	0.434404243905347
27346	0.0127826164367288	0.158818620730762
57703	-0.096697997627601	0.508583179352685
3162	0.695964231665006	0.85408595100435
79567	-0.0296149789265093	0.273886868927699
351	0.0760887844098297	0.546760445848483
11018	0.0228917129645553	0.197562138642189
6337	-1.15405713032247	0.197919771115217
51434	-0.0871309636222425	0.485992728139715
114299	-0.71852608632427	0.139476664481135
55851	0.0310364860582184	0.303451153364726
57514	0.00999234739037782	0.112505215473565
11052	-0.0451976047993553	0.359539846218037
196792	0.00645478568766724	0.0758776896942242
124590	-0.0826037757026689	0.0820468498539667
8322	0.0560918270798205	0.144006675806163
10921	-0.0193224938438971	0.238004410800501
3664	-0.132349054542695	0.0838350122191095
100775107	-0.145999566069021	0.162931394170591
442459	-1.34288327920668	0.204535971866245
3108	0.550408788283941	0.197085295344817
643338	0.235810649250372	0.131191512189307
100216001	2.91364100246619	0.365083149549979
115024	-0.0496042434481603	0.398134350599034
10821	0.066531006278444	0.0996304464445372
25937	0.110108486647825	0.552750789771711
79041	0.0102283079097111	0.0758776896942242
10636	0.110650468631276	0.220599630446445
6880	-0.00667748909305364	0.157179471896048
91978	0.171373856625164	0.519163140013113
1734	-0.30276554202093	0.0899445669666806
400793	0.407934670064033	0.214817905465816
154761	0.567588867579806	0.200035763247303
81857	0.0707214192818216	0.42868212433689
283596	-0.234973374630624	0.534153901174227
56104	-0.00453040507811966	0.0461643917267688
128853	2.38683500956378	0.433301543780175
127428	-0.185093211192951	0.357543064910294
677807	6.77661959677225	0.873249091017464
2242	1.28275605344490	0.232043869583358
100500911	-4.26777938166223	0.517881623651428
100506025	-1.40391999735916	0.262234010848185
644	0.0575581882645244	0.435208916969661
5308	0.0471297547670634	0.250253323001729
114971	0.0702419887965686	0.436430827919175
92162	0.455757501609508	0.307891756571497
4185	-0.223044955184922	0.146033259819992
1802	-0.132436028547004	0.611044882875365
2775	-0.929398484536056	0.146331286880849
7494	0.0140073179818793	0.153394528223163
90233	-0.0746617113664289	0.297848244620612
83982	0.0439369055163747	0.374769029027836
285605	0.121338089073199	0.291142635751326
2273	0.641264930804268	0.189962448590332
79968	-0.0270138854129037	0.247988317339214
65117	-0.0401175385039489	0.348423436848066
64718	-0.0420675235043259	0.184717172319247
3231	-1.07377454158411	0.434672468260118
92335	0.0473051630754588	0.299010550157954
84919	-0.0106540583885933	0.136287774929964
170689	0.0305891375655279	0.0798712523097097
677842	0.544210250247471	0.731984264171187
3646	-0.0247688006697024	0.246110746855815
51275	-0.207566642879483	0.573463670501282
54972	0.0517817412509985	0.335220838052095
4857	0.100024795363553	0.0829409310365381
4828	0.0402180959781569	0.308159980926268
64756	0.0336820866683398	0.287417297490612
9231	0.0850474215423437	0.448888359063003
