GeneID	log2Ratio	Probability
115207	-0.718893752243273	0.844206529191498
10202	-0.720582409465789	0.824244501872264
64216	-0.721525157391363	0.821106481725647
80303	-0.722410408627085	0.840699330204103
79956	-0.723047346566816	0.81559516903117
167410	-0.72584274021288	0.83545171668161
9445	-0.726927324701304	0.849585992299984
2114	-0.732347754333217	0.83133800959865
56652	-0.746927248603759	0.832076367280207
7360	-0.748613785086239	0.84863667528084
23406	-0.760973950815266	0.852513053109013
574042	-0.761975264441391	0.8236379937767
80206	-0.762881520925212	0.817757502241443
3939	-0.76381762563202	0.854227097726913
7164	-0.765582322435541	0.831733558356627
51491	-0.767748818628877	0.84913770370761
2037	-0.770530754205077	0.851510996255472
219	-0.781814615836569	0.850588049153526
11001	-0.795824938655534	0.840171931860134
481	-0.812493790557875	0.856072991930805
124402	-0.835959008943092	0.85153736617267
55074	-0.845887435501453	0.85565107325563
114569	-0.85827966940761	0.862902800485207
84858	-0.859139154388483	0.842387004904805
216	-0.860601891092128	0.863166499657191
79080	-0.874133346051387	0.8612942355361
201254	-0.874343499994476	0.864247666262328
5818	-0.883308439464383	0.850640788987923
4900	-0.883891322235045	0.84468118770107
5010	-0.897587569053703	0.860160329096567
2355	-0.900711863396858	0.801249934075207
9249	-0.912601961204684	0.858024365803491
860	-0.914413222620667	0.801276303992405
22993	-0.922197670511661	0.868915141606455
55504	-0.924485518589383	0.83663836295554
948	-0.924566007053687	0.874716523390117
56997	-0.953104091479992	0.870180897631981
6461	-0.954762305994118	0.8304941722483
8321	-0.955674931020392	0.83423870049048
8325	-0.958039542507035	0.808528031221982
10265	-0.971093279347467	0.880043246664206
8660	-0.972807029870303	0.863219239491588
151354	-0.981350694307123	0.879383998734244
11098	-1.00285976706541	0.88083434418016
1602	-1.00438971670607	0.874505564052529
30845	-1.02115084024372	0.843626391013132
5376	-1.02476476535983	0.817150994145878
2169	-1.04268004971776	0.825721217235378
3764	-1.0465601418832	0.882812087970044
84837	-1.05138911228606	0.854596276567692
85409	-1.05352598778716	0.892674437002268
646960	-1.05411137861763	0.890301144454406
214	-1.05965281113612	0.86762301566373
692091	-1.06478496594902	0.803385897368282
618	-1.07962075241986	0.902273086862507
6616	-1.10996660565133	0.898924107378303
90102	-1.11022322836042	0.84280892357998
6017	-1.12410103392988	0.82775170085966
4504	-1.12429538967097	0.846711671325352
79623	-1.12682481454097	0.854780865988081
346562	-1.14088471788362	0.823875323031486
8313	-1.19563845891830	0.910764200200411
4613	-1.20322154513855	0.86764938558093
25849	-1.20579725097346	0.884657982173936
84909	-1.23009175603698	0.903116924212858
5243	-1.25071409987040	0.911845366805548
1902	-1.25596221873126	0.83183903802542
8495	-1.27291344604634	0.841859606560835
55061	-1.27318139104789	0.83835240757344
7022	-1.2866827435698	0.81216707979537
8854	-1.30808997273574	0.86659458889299
147495	-1.32453359213000	0.920415589895048
25805	-1.3830374689298	0.916750171404462
2596	-1.41167672251385	0.86952164970202
133418	-1.43082831226931	0.899214176467486
58538	-1.44076052385840	0.913322082168662
3887	-1.45864089402013	0.808343441801593
25907	-1.50840474581947	0.925452244079954
223117	-1.51991343212418	0.857734296714308
7481	-1.54895249240663	0.929908760086493
3053	-1.58801569749831	0.88972100627604
64399	-1.63066897417951	0.931042666526027
85407	-1.68252194263634	0.935657402035758
84189	-1.72374231588351	0.825088339222615
3067	-1.76529818297432	0.94844681187701
10879	-1.85630167145606	0.873582616950583
51339	-1.86151549009562	0.90770528980539
8470	-1.86794410748104	0.823136965349929
2119	-1.88037477513587	0.932994040398713
28984	-1.93647343100942	0.922841622277306
1305	-1.93806361889948	0.907494330467802
677843	-2.15198543170147	0.825536627814989
152	-2.18725570049669	0.951242023100047
7852	-2.36462718880988	0.94486050313802
92346	-2.42731665982694	0.862111702969253
91624	-2.66548306958688	0.957570803227678
10628	-2.73685207551551	0.972232477190022
57007	-3.30456796919208	0.922683402774115
100270679	-3.49760694919967	0.83476609883445
7031	-5.39923610486003	0.872976108855018
29968	0.501104070547364	0.80291123885871
27230	0.51770584180167	0.804519803807816
11161	0.5339658683836	0.800195137387269
4047	0.541811502662012	0.80375507620906
39	0.541912821830275	0.80684035652128
80221	0.546975351837667	0.800880755234429
3703	0.550869113208562	0.810031116502294
3417	0.55500247668522	0.807895153209219
5476	0.555416048355489	0.80924001898634
8450	0.558525834869848	0.803702336374664
256281	0.560926028379125	0.803333157533885
57223	0.56208306832411	0.804467063973419
10209	0.564220430971955	0.816676335636306
51299	0.567677441278922	0.812799957808133
83693	0.572498430618024	0.80752597436844
3920	0.578113827111548	0.807288645113654
114785	0.582427367950784	0.805152681820579
51545	0.585440653797125	0.806761246769685
445	0.585983461229454	0.806576657349296
23558	0.589433796012128	0.81403934391646
9982	0.59099422660763	0.814171193502452
3371	0.62000447474663	0.80531090132377
301	0.622220402734176	0.823690733611096
10916	0.626839730994639	0.826169505827752
2495	0.627737254866741	0.828885607299193
92815	0.628440743335599	0.81694003480829
80212	0.629860357550221	0.814144823585254
645	0.633525030382126	0.812588998470545
22933	0.634032242219942	0.805020832234587
10979	0.636854793515721	0.803148568113496
10140	0.637662057023128	0.808264332049997
9867	0.642574516366381	0.809530088075523
2512	0.642894648109864	0.834396919993671
28951	0.651216420258145	0.8236379937767
3995	0.651270123511399	0.807394124782448
10013	0.651567025594927	0.815832498285955
23122	0.656215468176376	0.802832129107115
5308	0.657317069131934	0.811534201782606
8349	0.657735740931246	0.804150624967038
9682	0.663223375772825	0.811586941617003
6609	0.664907512568012	0.816860925056695
3300	0.66520561402539	0.810400295343073
599	0.666793718124582	0.807657823954433
2053	0.667150374222353	0.801487263329993
1974	0.677211081281858	0.841332208216866
230	0.678475357746325	0.832999314382153
2801	0.679153911247766	0.821897579241601
11247	0.682651807387496	0.832920204630557
64061	0.689484101956555	0.825220188808607
4795	0.692144460742911	0.814250303254048
54676	0.694236310188609	0.819787985865724
427	0.694851216777265	0.825668477400981
3475	0.698556993469092	0.813643795158483
23433	0.700445228657767	0.837587679974685
25840	0.702642636003568	0.830520542165498
219699	0.706419361939755	0.818522229840198
3399	0.708586776486603	0.844127419439903
819	0.713331880279436	0.82740889193608
64342	0.713739157205359	0.837798639312273
63874	0.713755777269493	0.81079584410105
4665	0.720327716277951	0.80702494594167
3987	0.725302901293312	0.848504825694847
51566	0.727986376482844	0.840804809872897
3956	0.72957637667	0.811217762776225
5783	0.735984254968256	0.811692421285797
9043	0.736890402448298	0.829940403987131
8826	0.738214587075484	0.835372606930014
6604	0.742049999910566	0.802251990928748
7846	0.743418895925801	0.847476398924107
65078	0.74414111072065	0.830705131585887
26286	0.744996377179665	0.827488001687675
3397	0.746569594619151	0.805706450081747
1054	0.758063643932406	0.840672960286905
79586	0.765000024190791	0.834686989082854
6238	0.766024655368334	0.85172195559306
6782	0.768958251360724	0.82653868466853
79990	0.770562289339895	0.833605822477717
9886	0.770932593788309	0.830573281999895
833	0.7720849922491	0.845815094140604
3223	0.78140686879976	0.801091714572016
9709	0.78343380345567	0.852460313274616
100462983	0.78999306569883	0.831469859184642
3638	0.794481917004419	0.844259269025895
5274	0.799492200192954	0.83938083434418
10905	0.800913508013732	0.827540741522072
5106	0.80105432983517	0.85496545540847
51315	0.801202409723852	0.807130425610464
89853	0.80149161333523	0.815357839776383
8153	0.804493634875697	0.818785929012183
6249	0.807109558581466	0.828358208955224
134429	0.813661700933354	0.822741416591952
100861532	0.81440325728929	0.838062338484257
1027	0.81443745911727	0.852433943357418
16	0.817828786442331	0.859738410421391
100462981	0.822683897476378	0.861900743631665
65055	0.824236109503031	0.817361953483466
66008	0.82643549046163	0.813960234164865
57175	0.830650044248443	0.857839776383102
6301	0.83645432292663	0.861399715204894
1200	0.8374950839112	0.858129845472285
283431	0.838911424557286	0.814751331680818
2878	0.847668192318374	0.862296292389642
901	0.847843632385661	0.803148568113496
57035	0.859528810356527	0.843019882917568
9871	0.868161117104267	0.84555139496862
7453	0.868848156750672	0.861505194873688
22864	0.869669230205437	0.85188017509625
25798	0.87023725007487	0.86182163388007
100463482	0.875696632831567	0.850904488159907
100463486	0.880384840645288	0.865645271873846
6029	0.881038198159585	0.860529507937345
1051	0.881451388806293	0.856600390274775
5002	0.885125235684585	0.831786298191024
8553	0.887106493722262	0.814935921101208
5252	0.8898884784746	0.838431517325036
8214	0.891881347103349	0.833579452560519
100462977	0.895573516361067	0.866383629555403
57674	0.897484259742414	0.81369653499288
84343	0.902733895466464	0.843916460102315
378706	0.904211551116943	0.864247666262328
4240	0.90421851465486	0.863667528083962
201895	0.907847328923006	0.808158852381204
257313	0.91130770914312	0.854543536733295
5333	0.922144257210276	0.805416380992564
2026	0.924870483435472	0.845182216127841
4131	0.94524832780681	0.817572912821054
11156	0.947465453916548	0.870497336638363
114625	0.949927914838914	0.821370180897632
9181	0.956473981909896	0.859263751911819
10957	0.960663122923958	0.858367174727071
4324	0.962581881328115	0.861610674542482
115703	0.963469172134141	0.811956120457782
51084	0.967436627872112	0.864194926427931
4925	0.988411082561	0.884499762670745
54800	0.989525918239732	0.825879436738569
57089	0.991227850939867	0.820289014292495
9149	0.996535798161823	0.812457148884552
100463488	0.997448226896318	0.873925425874163
23322	1.00119898939130	0.818258530668214
5292	1.00484057583369	0.859738410421391
6043	1.02162705420604	0.832340066452191
283131	1.02340135826159	0.887057644638996
440503	1.02693309494195	0.84091028954169
10529	1.0286832985282	0.849770581720373
54622	1.03003019502145	0.838616106745425
7108	1.03544869684617	0.87790728337113
6509	1.04523344020424	0.864168556510733
8878	1.04918442507055	0.889246347766468
10577	1.05037151057413	0.893966562944992
3728	1.06036054403153	0.891118611887559
9605	1.06869589779026	0.824771900216233
1185	1.06884668645602	0.826855123674912
25837	1.06890202298174	0.81129687252782
220930	1.07718806409807	0.81388112441327
4093	1.08283995949185	0.8698644586256
1728	1.09182278775622	0.896208005906861
27239	1.09500011865840	0.853277780707769
5121	1.09722292812105	0.904830968830758
64121	1.10019496125274	0.88853436000211
8544	1.10826735954204	0.8835504456516
10481	1.11068369490036	0.88853436000211
84513	1.11288464058206	0.860397658351353
1316	1.14713701555497	0.89296450609145
26503	1.15899843641522	0.885185380517905
642426	1.17126519788800	0.89230525816149
2014	1.17370530961054	0.905516586677918
7114	1.17865948186414	0.908470017404145
26267	1.18076832511120	0.864353145931122
201163	1.18711987691157	0.876562417594009
79618	1.18969992101377	0.80531090132377
185	1.18977741277264	0.871789462581087
100128822	1.19623592853638	0.883629555403196
5357	1.22129146548188	0.898317599282738
23657	1.25460584570861	0.892357997995886
51171	1.28311773688920	0.893571014187015
10381	1.32133970443546	0.911555297716365
57178	1.32548936583716	0.845340435631032
440	1.33361694042185	0.919202573703919
10891	1.3433344436018	0.871262064237118
920	1.34972049529839	0.88254838879806
467	1.37526375661187	0.894203892199778
10365	1.40836453046488	0.917857707926797
23645	1.42258967392312	0.914245029270608
50487	1.43653379792955	0.881124413269342
57561	1.44650675757948	0.905912135435895
125050	1.45784379870743	0.91216180581193
23632	1.46379457839508	0.871974052001477
148398	1.46504232569173	0.914113179684616
4010	1.47673509577717	0.858815463319445
80709	1.47933504088345	0.882996677390433
22809	1.50133517551851	0.928352934971784
4758	1.54450973382501	0.934365276093033
10437	1.55229098569986	0.932466642054744
100500862	1.61524882618623	0.916460102315279
83667	1.65445165834182	0.920784768735826
29948	1.70097616220854	0.935235483360582
6066	1.70326850957918	0.938399873424397
79094	1.70980793586997	0.928853963398555
57761	1.72971595246082	0.945097832392806
1831	1.78478096744407	0.945625230736776
1130	1.83420862314254	0.800828015400032
54541	1.85529258278060	0.949712567902537
91373	1.91257430838071	0.943225568271716
378938	2.00774776935605	0.950951954010864
100500872	2.09629628990864	0.838563366911028
81285	2.09889956138495	0.839960972522546
5973	2.1419802089297	0.854306207478508
2852	2.1988362442393	0.825905806655767
348	2.20862519311709	0.938478983175993
344901	2.29165235124198	0.863403828911977
10457	2.33317189690806	0.918015927429988
168544	2.40665037380662	0.886055587785454
85495	2.40881941769997	0.94794578345024
692090	2.54114305970931	0.80839618163599
3488	2.5754486106251	0.927799166710617
1649	2.62238878195901	0.976135224935394
79924	2.68408756672772	0.901745688518538
7439	2.70015065475503	0.902299456779706
26471	2.73223483676411	0.975950635515004
10231	2.74858962816610	0.943621117029693
6023	2.86558766707887	0.968857127788619
83729	2.89267655864591	0.92210326459575
6866	3.02428395040111	0.976082485100997
1410	3.10902454747086	0.88442065291915
26834	3.35844660960827	0.903380623384843
80059	3.60237723315069	0.896181635989663
9518	4.15441309703385	0.937872475080428
5313	4.33663153858013	0.912530984652708
12	6.25764399125883	0.826855123674912
26835	8.31500782484584	0.925452244079954
4779	0.518383513692235	0.799931438215284
4225	-0.526172567758267	0.799905068298085
10241	0.59095080195441	0.799773218712093
10922	0.546644344620554	0.799720478877696
60386	-0.639210516767026	0.79948314962291
3336	-0.502818402301639	0.799166710616529
23452	-0.921151691460174	0.79914034069933
55178	-0.572126027320427	0.799008491113338
197257	0.707325021151433	0.79898212119614
151613	0.639790715480402	0.798876641527346
595097	-1.35532196803360	0.798823901692949
7083	-0.503631993211933	0.798665682189758
79922	-0.8054601411933	0.79863931227256
84897	-0.694147490031992	0.798612942355361
26018	-0.743745113318464	0.798586572438163
2805	0.532411273808155	0.798059174094193
11240	1.14593684853456	0.797716365170613
23017	3.14436261546497	0.797689995253415
93653	1.10039646758996	0.79726807657824
9278	0.83545955965678	0.796951637571858
1965	-0.505942020823649	0.796529718896683
55652	0.709572626199291	0.796450609145087
100422910	6.85109992816549	0.796160540055904
81569	-0.906975751657681	0.796081430304309
8702	-0.552427379408173	0.795764991297927
5916	-0.501888106574135	0.795738621380729
25960	0.89655706710799	0.795738621380729
5833	0.556186919181172	0.795659511629134
71	0.475320455222651	0.795606771794737
6746	0.492612294935482	0.795132113285164
1745	-0.65870007096154	0.794947523864775
1491	0.739799598787755	0.794842044195981
79677	0.611578492143388	0.794789304361584
84935	-1.14373335738143	0.794578345023997
83862	0.621289383356221	0.794367385686409
7368	-0.736016440324611	0.79434101576921
26805	-1.47394291171461	0.79434101576921
7133	-1.31784446472863	0.794288275934814
2673	0.629501434591502	0.794261906017615
79833	-0.495737278964796	0.793813617425241
54839	-0.596781322097431	0.793549918253257
158747	0.86683768114211	0.793444438584463
3182	-0.480879464497525	0.793391698750066
1028	0.574755864183744	0.793127999578081
1471	-0.478168983117306	0.793075259743684
93663	-0.531071920464262	0.793022519909288
26502	-0.514516606583645	0.792758820737303
58528	0.70545574860885	0.792679710985708
3988	0.539264197777604	0.792600601234112
26227	0.470496803898433	0.792495121565318
5634	-0.532963895661751	0.792389641896524
7103	-1.08226366873829	0.79228416222773
6932	-0.566345412902351	0.792205052476135
55238	0.606314832658245	0.791967723221349
83852	0.763635247516763	0.791862243552555
3954	-0.518928218928844	0.791835873635357
6625	-0.479633855015101	0.79178313380096
124454	-0.532580410923766	0.791704024049364
27440	-0.494847902295281	0.791677654132166
80263	0.82780011619886	0.791361215125785
7430	0.487876832217067	0.791229365539792
2222	0.484887315911066	0.791071146036601
100130417	0.903291514642896	0.790992036285006
4097	0.606369761842734	0.790833816781815
57511	0.599660735738756	0.790728337113021
6498	0.68228033507975	0.790728337113021
4067	-0.705215411749669	0.790491007858235
5433	-0.475796189489987	0.790385528189442
9715	-1.36534839300349	0.790280048520648
3157	0.505756315270352	0.790280048520648
23566	0.667724131241588	0.790280048520648
10263	0.532120373183983	0.79006908918306
51626	0.597072958274782	0.78988449976267
57647	-0.55298545616814	0.789752650176678
285343	0.747807106711266	0.789673540425083
1184	1.02882004624669	0.789620800590686
56475	-0.826315256712222	0.78954169083909
2237	-0.482041039191225	0.78954169083909
23002	-0.880029367599394	0.789436211170297
949	-0.479969587789832	0.789357101418702
55270	-0.483044175659646	0.789304361584305
55793	0.682167546252869	0.789277991667106
1045	-0.459382837254761	0.789251621749908
25897	0.765755941536132	0.789251621749908
1138	-0.656499286970535	0.788987922577923
23530	0.562466008906112	0.788856072991931
26268	-0.589963901938894	0.788803333157534
1746	-0.6178418647496	0.788645113654343
29095	-0.501615197571342	0.788645113654343
6720	0.521970490330349	0.788275934813565
10171	-0.609795409761638	0.78817045514477
51073	-0.483601695536668	0.78817045514477
23277	-0.488026086399328	0.788064975475977
10248	-0.477085699979537	0.78782764622119
10983	0.463138921554018	0.787484837297611
780851	1.33284129935366	0.787484837297611
81706	0.918272787088394	0.787458467380412
1040	0.654202483427001	0.787089288539634
100151684	2.96544880004583	0.787089288539634
26121	-0.492492081517712	0.78698380887084
3727	0.481066654992039	0.786931069036443
3725	0.544199957828446	0.78682558936765
54832	0.829225043425849	0.786772849533252
27349	-0.573549538452798	0.786746479616054
692085	-6.76565339539872	0.786720109698856
677842	-0.799243962342028	0.786667369864459
55529	0.91897478247264	0.786588260112863
8445	-0.575864214930158	0.786588260112863
3181	-0.45023913478499	0.786377300775276
135154	0.739804705570545	0.786350930858077
3382	0.900508055492727	0.786245451189283
54331	-1.47005603000223	0.786245451189283
219902	0.740100413333112	0.786113601603291
29079	-0.487648745880217	0.786060861768894
134285	0.773121116154188	0.786034491851696
10428	0.486436636724956	0.786034491851696
100507290	0.726230335168809	0.78579716259691
344887	2.16216795643082	0.78579716259691
55089	-0.62898566400915	0.785691682928116
8615	0.48579972296187	0.785427983756131
55190	-0.531016018725748	0.78526976425294
285958	-0.484045004612989	0.785058804915353
293	0.43561043334459	0.784821475660566
80230	0.590419603355685	0.784742365908971
1314	0.473079003102459	0.784742365908971
1514	0.96853590182766	0.784715995991773
79668	-0.622535427227771	0.784663256157376
55254	0.608354774680459	0.784557776488582
55283	1.11016364065497	0.784557776488582
1984	-0.439192295761725	0.784478666736986
11130	-0.465506921279524	0.784267707399399
54584	-0.623443314858966	0.784188597647803
56926	-0.467195890584252	0.784135857813406
5462	-0.526321721275206	0.783845788724223
64215	0.525781327202145	0.783845788724223
1647	0.592661303848932	0.78374030905543
55884	0.520055482984526	0.783502979800643
64949	-0.447030431546168	0.783344760297453
5869	0.531762948568054	0.783344760297453
54935	-1.22244538720449	0.783265650545857
120071	-0.56819343542696	0.783160170877063
140735	-0.45181063746769	0.783160170877063
81554	-0.492423791795945	0.783001951373873
55558	0.690439665500642	0.78287010178788
5307	-0.494664175757885	0.782817361953484
26585	-0.915122275657568	0.782606402615896
22836	0.46979541341895	0.782580032698697
9221	-0.450512012570005	0.782474553029904
79799	3.46093940810841	0.782421813195507
55672	0.670473157652651	0.782342703443911
7102	0.448594504170952	0.782263593692316
23411	0.605644381358362	0.782237223775117
85025	0.562643124086956	0.781973524603133
100506393	0.865055724275153	0.781920784768736
375056	0.595668117094012	0.78184167501714
57184	0.594213876683797	0.78184167501714
1723	-0.571332332007365	0.781657085596751
10849	-0.774355195629785	0.781604345762354
65083	-0.554159200231427	0.781604345762354
332	-0.453286959069292	0.781525236010759
22820	0.447960914449695	0.781261536838774
23564	0.580529484577078	0.781182427087179
8607	-0.44180219065934	0.781129687252782
10572	-0.435713847532992	0.781129687252782
27125	0.641330490400008	0.781050577501187
26517	-0.461714652740973	0.781024207583988
3992	0.455970342605191	0.780945097832393
10552	-0.431889452010921	0.780892357997996
6745	0.473219662092393	0.780786878329202
10014	0.506565082884603	0.780760508412004
153396	0.636159791567692	0.780734138494805
2937	-0.436926657750075	0.780549549074416
9057	-0.535419625334788	0.780549549074416
80222	-0.433783451658447	0.78047043932282
54107	-0.442180998058035	0.780391329571225
51005	0.563710853480221	0.780180370233638
91687	0.676524844728612	0.780048520647645
3239	-0.487315547783736	0.779995780813248
51218	-0.446402749673878	0.779943040978851
5198	-0.489417378005913	0.779863931227256
23246	-0.442738311166805	0.779811191392859
90861	-0.448023677540887	0.779758451558462
55532	3.03994464704693	0.779679341806867
56896	-0.552163216580056	0.779521122303676
2288	-0.42756632373676	0.77928379304889
2872	0.492650889932006	0.779204683297294
4171	-0.427703670184153	0.779151943462898
5447	0.470379744677831	0.779099203628501
60674	0.426855597309294	0.779072833711302
11260	0.42796687050489	0.779072833711302
3209	0.634841712589234	0.779046463794104
9266	0.656505836308996	0.77894098412531
6183	-0.456925654625462	0.778861874373714
9555	-0.430061606429295	0.778782764622119
3163	-0.460531410526787	0.778624545118928
150590	1.07883663896845	0.778413585781341
57684	0.655106812047644	0.778308106112547
79626	-2.68691508266045	0.778281736195348
5066	-0.472921033586859	0.77825536627815
253980	0.559119110603074	0.77825536627815
1281	-0.496509515781267	0.778149886609356
4603	1.01791594326976	0.778097146774959
57221	0.788311473295545	0.77807077685776
55646	-0.439641562082371	0.77807077685776
1955	0.633789439517633	0.778044406940562
1802	-0.507319288457727	0.77772796793418
150223	-0.444198524059794	0.777648858182585
55758	0.78605838816555	0.777596118348188
9545	0.657529825907901	0.77756974843099
55823	0.531059076205656	0.77756974843099
137695	0.759514303849174	0.777437898844998
100422965	-6.68873835585341	0.77722693950741
199800	-1.28175864195971	0.77722693950741
692058	-6.68407132889551	0.777200569590211
81887	-0.438403069666127	0.777200569590211
54431	0.498268029312805	0.777147829755815
27344	0.453242559809822	0.777015980169822
51053	-0.460522917231156	0.776910500501028
23204	0.424747899695326	0.776857760666631
3704	-0.43242460941692	0.776831390749433
6844	0.504887546465561	0.776778650915036
9788	-0.699532173610262	0.776752280997838
967	0.416099249413739	0.776699541163441
157	0.755152254441953	0.776594061494647
51028	0.521892536832763	0.776488581825853
220963	1.18252615762226	0.776435841991456
54888	-0.46222136360738	0.77638310215706
7431	0.410379127606746	0.776277622488265
619568	0.89303019473197	0.776224882653868
2101	0.479655029829975	0.77619851273667
2300	-1.35016977311756	0.776093033067876
5905	-0.444080583897667	0.776066663150678
2555	-0.526730714719613	0.775882073730289
652966	0.997456491249337	0.775882073730289
3485	-0.415816253658966	0.775802963978693
28998	-0.461155066564355	0.775802963978693
1182	0.539603756255288	0.775802963978693
5264	0.58757941944378	0.775802963978693
64122	0.557540969566462	0.775723854227098
64130	0.804413234749659	0.77551289488951
5315	-0.409445335310257	0.775381045303518
55353	-0.418157061127506	0.775275565634724
6448	0.547555214760081	0.775222825800327
53938	0.506592019970065	0.775090976214335
10436	-0.441760607162031	0.77501186646274
57476	0.643329543428754	0.77501186646274
138639	0.785838600818022	0.774985496545541
28958	-0.429246177143453	0.774853646959549
54474	0.771801477477036	0.77482727704235
64077	0.682350476462384	0.774616317704762
80143	0.521615907115687	0.774616317704762
9663	0.650967496472203	0.774563577870365
8407	-0.409675087686912	0.774510838035969
8841	-0.459837244335205	0.774458098201572
11157	-0.445314438818230	0.774431728284373
55544	-0.489817014862811	0.774326248615579
51422	-1.76958340865462	0.774168029112389
27254	2.03687845868478	0.774168029112389
165918	-0.527257417532772	0.774115289277992
10598	-0.420636205743888	0.774088919360793
2908	0.803517196143147	0.774088919360793
26354	-0.423160749173678	0.773957069774801
6118	-0.435410201177107	0.773957069774801
113177	1.20324714530439	0.773904329940404
1106	0.622829004929927	0.773877960023206
10483	0.460410365680251	0.773851590106007
2806	-0.413943495528345	0.773825220188809
51199	-0.485347569054564	0.773772480354412
83707	0.53628891761364	0.773746110437213
50628	-0.485301180719775	0.773693370602816
4860	-0.439845534785171	0.773693370602816
112483	0.475985289202878	0.773561521016824
59342	0.487905535075546	0.77311323242445
9394	-0.459241855351193	0.773007752755656
7167	-0.399304698147509	0.77295501292126
10300	-0.43133133673317	0.772823163335267
150468	0.561633732606146	0.77277042350087
9550	0.419309451339223	0.772717683666473
4176	-0.411552663945620	0.772506724328886
11178	-0.86445782642488	0.772480354411687
57600	1.17629988164844	0.772453984494489
1459	0.438530604810353	0.7722693950741
5230	-0.398327708879889	0.772216655239703
55062	0.995302856540262	0.772216655239703
10133	0.85032907461232	0.771979325984916
10606	-0.404146178976508	0.771952956067718
25929	-0.524507020852076	0.771873846316123
11167	0.395557802565019	0.771636517061336
2588	0.54451740015685	0.77158377722694
3158	-3.26790453874542	0.771531037392543
4091	0.688897946010925	0.771504667475344
83543	-0.474301620698905	0.77139918780655
11215	0.503127464338499	0.771161858551764
647979	0.424940186669355	0.771135488634566
5036	-0.397536453717135	0.77105637888297
65993	-0.396583732330002	0.770977269131375
3482	0.480169624545713	0.770924529296978
11261	0.470080742939511	0.77089815937978
26855	1.90279891581971	0.770423500870207
6627	-0.420117003907947	0.770291651284215
55651	-0.398891502187609	0.770159801698223
6427	-0.397788852022327	0.770107061863826
5435	-0.46043961183547	0.770107061863826
11337	0.395507460295464	0.770107061863826
475	-0.420630882090724	0.770054322029429
677810	-1.09528304437293	0.77002795211223
7422	0.49827952104412	0.77002795211223
100507057	0.664274395205979	0.770001582195032
10193	0.534652624511588	0.769843362691841
388	0.395944378948204	0.769711513105849
100188893	-0.404483022814286	0.769553293602658
283232	0.568755690673582	0.769315964347872
57498	0.471954781887486	0.769236854596277
154881	0.888649241291942	0.769210484679078
29107	-0.462954172207498	0.769210484679078
84327	0.702488351015782	0.769052265175887
51116	-0.400822010004781	0.769052265175887
2697	-0.438515411455796	0.769025895258689
