GeneID	log2Ratio(OU3124T/OU3124C)	Probability
10919	0.272472293401276	0.647980369950925
10390	0.0891140190079319	0.309388987758184
200403	0.391613930119397	0.0856927142317856
84649	0.329371509662119	0.302513077711266
2359	-0.357890026181586	0.0845062826942782
116379	0.283054735549499	0.0824839562098905
29842	-0.34574367174243	0.0842905678692768
100505989	0.0697670794185272	0.0775494795879847
574036	0.357026015873568	0.598689532438117
139135	0.0327789394410367	0.0762821549911018
9683	0.155040693145157	0.400016178611875
153527	0.0161057111808078	0.153049668338457
266629	-0.483315936821424	0.0881195060130507
8611	0.493138292517292	0.706493016232541
6631	-0.32388117058528	0.717791080191986
51322	-0.0195319690919835	0.128727821819555
286499	0.063659233487776	0.0771719786442323
79154	-0.192060140068683	0.367011810386669
4094	1.62907863952889	0.87291700372108
23171	-0.195323183228059	0.442323248665265
5970	0.0111410091449219	0.113250283125708
4704	-0.181973912115163	0.570349997303565
1266	0.150600963963727	0.537372593431484
6578	1.30129363514927	0.146820902766543
221491	0.0884766292231874	0.353529633824085
79924	0.436875934275284	0.213395890632584
3419	-0.712286341738273	0.797389850617484
80032	0.312294231333127	0.221269481745133
23416	0.422991646228183	0.220838052095130
79982	0.0111327532283695	0.0856657498786604
10430	-0.165468367319422	0.55524995955347
260425	-0.0450113363903285	0.124683168850779
10052	-0.177900466465983	0.43285876071833
39	-0.218276889347751	0.613169390066332
7514	-0.265707219880852	0.666558809254166
51751	0.532589375393567	0.178584910747991
51025	-0.66084943410183	0.731354149813946
10300	-0.281180277860333	0.638488917650866
79823	0.449444789681209	0.479156555034245
25854	-0.0201121367569277	0.0830232432723939
348980	-1.10167287410923	0.141859461791512
8091	0.0853471161036183	0.407808876665049
60436	0.171630399272697	0.479668877743623
100144602	-0.425572745550653	0.242571320714016
1	0.333703879859192	0.358140538208488
506	-0.346220360660594	0.744755433317155
51058	0.309680077545553	0.439141454996495
100192386	1.32111607861714	0.210915170145068
23318	0.0511971552317331	0.189020115407431
100507173	0.074903357395903	0.092487731219328
729747	-0.0628383839857939	0.0914361214474465
100534611	0.0435258965202747	0.0765517985223534
8100	0.291307138187068	0.483794423771774
8600	-0.408800752559013	0.08639378741304
100616359	4.80450223724221	0.541471175106509
64777	0.151612697084365	0.306180229736289
147700	-0.142813421797707	0.291053227633069
8537	-1.80092765176516	0.291727336461198
23379	-0.106569918633735	0.301892897589387
1517	1.05995562468063	0.364315375074152
440900	0.0659061241694495	0.0775494795879847
8941	0.406076947190148	0.08639378741304
57062	-0.208302734679766	0.599471498678747
255758	0.050432563981069	0.240441136817128
113802	0.537248380425263	0.115946718438225
51667	0.243433217570419	0.629860324650812
57380	-0.339005340472066	0.680202771935501
1973	-0.758827230483117	0.246481151917166
8214	0.367553377832648	0.485412284959284
284992	-0.574575470548898	0.331877258264574
57474	0.166740405705035	0.220352693738877
79611	0.91277695725056	0.790891441514318
152404	1.41461248429579	0.185379927735534
160728	-0.930600922481015	0.130642290891442
23659	0.128365442938959	0.460685973143504
64782	-0.354592443297055	0.710160168257563
9842	0.350974715313864	0.60491829801003
414899	-1.49723467911959	0.187483147279297
8776	-0.116384689944547	0.360621258696004
116154	-0.303378119893380	0.0829153858598932
8711	0.220940886224593	0.425901957612037
81559	-0.136909804204832	0.400852073558755
2029	-0.121838041033693	0.461872404681012
57447	0.719537659939547	0.769023351129806
5671	0.277131309752088	0.215175537938845
23584	-1.90488118123077	0.294261985654964
201292	0.00488431331860619	0.069109637059807
283314	0.411490607643837	0.299924499811250
83443	-0.0386651649714878	0.25599956857035
151534	0.401965398966355	0.570943213072318
4218	-0.222058856027905	0.606266515666289
23225	-0.645972530485474	0.823814916680149
51138	-0.134642428047215	0.466051879415413
221294	0.223986090544738	0.533840263172087
727800	0.603988581321644	0.751119020654694
20	0.417479452485719	0.651431807150946
9808	0.397309547403697	0.110769562638192
80760	0.504102126543121	0.205764978698161
23295	0.0869428711723398	0.364719840371030
283446	0.561285047600982	0.0903305829693146
349075	0.75440523379153	0.496953028096856
124842	0.0262860007772876	0.0762821549911018
1983	-0.288925434597481	0.679016340397994
64786	0.00142724569132458	0.0640133743191501
79085	0.353957284782319	0.722267162810764
11152	0.460535375303929	0.74087256646713
468	-0.45943229016158	0.790729655395567
7247	-0.185520242610895	0.56234158442539
10327	0.234109795303989	0.620180121878876
9697	-0.241664767017705	0.613115461360082
7634	-0.173560950684471	0.0985277463193658
90313	0.00688676474089991	0.0907080839130669
554235	1.29858138062511	0.146820902766543
400999	0.322025752487735	0.265814593107911
8754	0.0275468578388659	0.223507523054522
126003	0.278844114971599	0.673084182710457
84816	-0.270889746154845	0.487353718384296
143384	0.0443031883921884	0.191959229898075
26777	-0.915466941465592	0.433829477430836
10083	-0.344902511806571	0.107506875910047
84240	0.0117027219466830	0.0884161138974276
84287	-0.358737503069985	0.715633931941973
5922	-0.107971332646954	0.224073774470150
200879	0.365296299170551	0.425740171493286
10787	-0.00856206995918027	0.110338132988190
652965	0.660785679460823	0.446313972927789
2583	-0.259766680659015	0.470986356037319
57332	0.122063719167891	0.264493339804778
9401	-0.789773839831644	0.821603839723885
359821	-0.515046903111321	0.345925686242787
710	1.28302902912462	0.806665588092542
23277	-0.540535036267981	0.786550180661166
7087	-0.082326336992827	0.115946718438225
100507250	1.21757686496370	0.371433964299196
154467	-0.031464525833436	0.189802081648061
112	-0.0389050030078457	0.197163350051232
9423	-0.285642763339938	0.320363479480127
92017	0.535028127063909	0.645904114760287
26289	0.313269986588009	0.581351453378633
50814	-0.285153639550600	0.651728415035323
9935	1.39088544618301	0.184867605026155
492307	0.629063890023483	0.121797983066386
24139	0.130207133288749	0.357439465027234
728264	-0.390032541118315	0.133446583616459
285696	1.07582317873967	0.204281939276277
157567	0.276365667022121	0.518686296715742
6257	0.160171388729007	0.496413741034353
2590	0.0765141056245663	0.378768268349242
3750	0.78880244481381	0.72234805587014
150590	0.0663456522455964	0.130507469125816
79989	-0.136821391196556	0.358625896564741
10161	0.316409547283559	0.406865124305668
159989	0.0507101279538974	0.076956263819231
5337	0.438796940275861	0.641374103435259
9255	-0.154215940285323	0.482527099174891
146059	-0.378580744155989	0.435339481205846
9133	-0.843543988272763	0.862508763414766
7123	-0.253081196283333	0.150245375613439
55830	0.116183486540666	0.455778460874724
5745	0.062169316878519	0.0771719786442323
100268168	0.455083446426419	0.505986086393787
6513	-0.588606618141666	0.825891171870787
2116	1.00122508334949	0.366202879792914
23247	0.408731603923117	0.650488054791566
23632	0.653625292712074	0.122552984953891
100313886	-4.67414661107812	0.529229358787683
55698	0.00670236716903329	0.0597530065253735
9117	-0.170901439410106	0.469071886965432
6218	0.427328420853604	0.50390983120315
25888	-0.194735718075619	0.275872296823599
439931	0.325891682425985	0.275899261176724
100287482	-0.111609487014659	0.224073774470150
80820	0.344760927564935	0.573909291916087
254887	0.283068029814258	0.288275899261177
55973	-0.137055402724281	0.372054144421075
389692	-0.141548886758350	0.0792751981879955
148534	-0.671016924637761	0.665884700426037
55959	0.293418273297864	0.685299034676158
6997	-0.738682335968732	0.178072588038613
80199	0.480513119639813	0.665615056894785
207	-0.313552020979574	0.705468370813784
6744	-0.223527610332206	0.581324489025508
81550	0.0693939213358473	0.165399342069784
48	0.018188579573112	0.161759154397886
54708	0.230652537064625	0.570457854716065
400931	0.253453563379968	0.192094051663701
285848	-0.519830320218932	0.140565172841504
220047	0.474529925044948	0.087849862481799
56099	1.82100343345505	0.324785633392655
51031	-0.0890436379741894	0.375505581621097
89887	0.358540008269412	0.470959391684193
728229	-1.51556342320217	0.279458555789247
8607	-0.485121014519335	0.797147171439357
494513	1.03412340764826	0.457719894299736
286207	-0.203352469991502	0.155125923529095
23385	0.247516122825562	0.653777705872836
9955	-0.290059518404403	0.465027233996656
84460	0.621137691102634	0.437146092865232
9904	-0.307522536644227	0.647495011594672
1155	-0.0274393226721470	0.211076956263819
79447	-0.353108244242360	0.648384835247802
10844	-0.00737409711494686	0.0946179151162164
788	0.0465801246616219	0.232702367470204
93986	0.526453816418379	0.194305128619964
144402	0.219115871226921	0.477484765140484
11251	0.268689453703051	0.0823221700911395
440362	0.202206005330631	0.182521706304266
25833	0.66004939393276	0.151162163619695
399761	-1.34490251180657	0.183330636898021
490	-0.101399666964405	0.314512214851966
8634	-0.115754900803985	0.423448201477647
1843	0.0102856246480841	0.117888151863237
56342	-0.149622397461207	0.235938089845225
441490	-0.8149773374915	0.157067356954107
55197	0.0939241099287032	0.283691959229898
51574	0.0109743805965129	0.101035431160006
84315	-0.257803819382213	0.499002318934369
56916	0.146786774012537	0.423879631127649
56140	-0.225827224906334	0.0813244890255083
6502	-0.206396816953965	0.465431699293534
1294	0.56142943463401	0.787547861726797
222161	0.166728705532302	0.226689316723292
474343	0.368285353719715	0.433478940840209
7111	1.05191850115929	0.780752844739255
4640	0.328398884060726	0.107345089791296
782	-0.0469756129307445	0.124683168850779
83541	-0.195216885575144	0.432103758830826
26045	-0.199900526586358	0.0806234158442539
10544	-0.360046641775168	0.747317046864046
727849	-0.0798085245304817	0.105673299897535
6510	-0.652908304658183	0.839400312786496
781	0.0892394739197552	0.300652537345629
131450	-1.38571276775720	0.184867605026155
10713	-0.428921903878039	0.744971148142156
11272	-1.9495984160095	0.228468964029553
65065	0.181278146406916	0.209539988135685
9867	0.270482595934205	0.647845548185299
5327	-0.390976222862275	0.472118858868576
653238	0.0432924023699191	0.127002103219544
112770	0.632656191060685	0.83112225637707
56924	0.194121558687216	0.211697136385698
203286	0.152641960833215	0.355201423717845
8801	-0.0352682431070724	0.249528123820310
1146	-0.484890478163722	0.0881195060130507
10229	0.144628325260273	0.388610257239929
10026	-0.116926006114773	0.401822790271261
63971	0.136954175864811	0.405220298765033
8661	-0.251412241239927	0.657094321307232
3960	1.39088544618301	0.258183681173489
644128	0.263351883171641	0.428517499865178
55287	-0.97772407832548	0.481205845871758
146909	-1.11105521856116	0.84250121339589
7174	-0.255588747259004	0.582996278919269
10550	0.312180113458987	0.709081594132557
1675	0.104061499303731	0.137302486113358
649	0.441805257837628	0.762336191554765
100506990	0.477085667337379	0.630965863128944
3903	0.737012318276001	0.178072588038613
1318	-0.128839838265662	0.274982473170469
64393	0.391136755514264	0.729520573801435
64216	-0.290941787528679	0.624575311438279
284085	-2.54944251904787	0.343795502345899
8847	-0.681690080585398	0.423124629240145
83882	0.933586498511796	0.714690179582592
79078	-0.0346123778136816	0.159575041794747
402778	1.37894280408948	0.690664940948067
147920	0.762412888775435	0.155530388825972
10597	0.0170853134234141	0.088631828722429
125476	-0.209091260898990	0.505716442862536
23432	0.384148044326989	0.573855363209837
343990	0.363311405980724	0.177533300976110
66008	-0.116610089127457	0.363830016717899
2673	-0.0337603525416376	0.181065631235507
100533975	2.01995555192406	0.230814862751443
55213	0.254873612863624	0.533705441406461
181	1.65796456591236	0.192228873429326
127391	-1.67912735480342	0.192471552607453
412	0.0445412749823267	0.10001078574125
6239	0.110526149995808	0.240522029876503
29763	-0.424663993738805	0.708704093188804
58497	0.266325112244088	0.540877959337756
56160	0.0927214888751923	0.33519387369897
29066	-0.269956483727655	0.639837135307124
2893	2.24055038708660	0.234239335598339
284865	0.655833022954914	0.151162163619695
130271	0.116513862423998	0.177749015801111
644316	-2.65178806294444	0.292050908698700
399693	-0.709706054378765	0.124359596613277
90246	0.335732986087628	0.175214366607345
2886	0.508581814863122	0.671547214582322
51626	0.349689714841111	0.684355282316777
5650	-0.664264397849433	0.151162163619695
5224	1.35172918327526	0.462924014452893
84696	0.912767868275407	0.314889715795718
100129482	0.20679379124275	0.215930539826350
55706	-0.964290570613513	0.838186916895864
4287	0.158182249027358	0.269212101601683
83941	0.191499570694496	0.525885779000162
29984	0.437314608089356	0.763064229089144
164684	1.42284120899484	0.335760125114599
5362	-0.496012797942124	0.342689963867767
10885	-0.315324303621678	0.655503424472847
80336	0.0148267069643130	0.0739362562692121
100506939	-0.800833621850043	0.261068866957882
7957	0.0817451549107142	0.152699131747829
51293	-0.330808914732716	0.718141616782613
401331	0.0427013616859164	0.0765517985223534
29114	0.304239265350527	0.613708677128836
282991	0.0203963203574268	0.136574448578979
80224	0.225820902349019	0.506390551690665
2936	0.300451012556662	0.680499379819878
9110	0.268508658848154	0.566143558216038
8364	0.0770630918330936	0.0777112657067357
1289	0.293432264949331	0.637706951410236
841	0.251671347868458	0.602518470581891
644990	-0.922765367163217	0.23920077657337
55507	-0.228629630049782	0.187887612576174
8708	-0.739786060177831	0.178072588038613
54856	0.0991731210403946	0.263792266623524
53354	0.200459674613298	0.264466375451653
8510	0.0794423630796228	0.093107911341207
474	1.29777499301387	0.146820902766543
2121	0.762124925705564	0.77843391037049
27115	0.400558360831153	0.133904977619587
286144	0.48941329066229	0.741573639648385
27335	-0.0171330710694841	0.158927897319743
375690	0.0802672160056155	0.185164212910532
79625	-0.164715057107052	0.0796257347786227
65982	0.172614838884692	0.490319797228065
9497	-0.319606140315154	0.608639378741304
4058	0.0332640096393894	0.0762821549911018
2953	0.155122130515647	0.188723507523055
6947	0.0392564796900288	0.0765517985223534
6085	0.479065110528598	0.352127487461576
6715	0.178517328458680	0.478752089737367
256691	-0.074622738305229	0.33123011378957
8745	-0.119185392718404	0.131855686782074
79716	0.0760598929991947	0.169632745510435
8899	-0.174944071284132	0.435447338618347
126393	0.456931392649021	0.732567545704578
145864	0.0134755872424788	0.0739362562692121
201514	-0.32147820894304	0.523108450628269
23151	0.341362654604735	0.639028204713369
8884	-0.512757206793447	0.713072318395082
79048	-0.0437553102665887	0.190557083535566
729852	0.228821238769030	0.538370274497115
7262	-0.260175452715557	0.665749878660411
283587	-1.50137484759946	0.187483147279297
152789	0.251698545031103	0.081755918675511
55186	0.061780994124138	0.245348649085908
10681	0.186439041831844	0.420347300868252
80131	0.069222568127407	0.242490427654641
305	2.20965854149715	0.261176724370382
57402	-0.171517438364057	0.199320498301246
29781	-0.388777500167879	0.692282802135577
27035	-0.189797500355592	0.0994175699724964
65094	0.117098408223582	0.264493339804778
10451	-0.355976666948672	0.0845062826942782
4076	-0.0826635310506002	0.379037911880494
9545	0.952784877982606	0.663053443347894
342357	0.251869406120545	0.372593431483579
100507373	0.275067945982957	0.196893706519981
3832	-0.901558036200028	0.841530496683385
51100	0.0454199138590755	0.234050585126463
9563	0.849059435853732	0.82308687914577
10671	0.0606347247688224	0.288788221970555
100527964	0.601870429150908	0.339939599849000
1655	-0.206977708369422	0.615596181847597
100129196	0.510757796381249	0.206816588470043
11269	-0.133501365712334	0.441595211130885
5724	-0.138590214724957	0.0967480990131047
201254	-0.542403648157864	0.794585557892466
55585	0.0553781971107171	0.27279836056733
283375	-0.930600922481017	0.160249150622877
79738	0.175756545041869	0.356441783961603
116842	-0.706303290002033	0.153130561397832
55299	-0.581497777275836	0.811330421183196
347454	0.380689522590592	0.461521868090385
51241	-0.153170563729143	0.427438925740172
286359	0.0729423461734693	0.0775494795879847
9924	0.346641945555054	0.547538154559672
259290	0.430384286293852	0.186431537507415
78991	0.174264391689465	0.434314835787089
9765	0.0603480662028558	0.203122472091895
741	0.0189211905535847	0.116566898560104
2806	-0.412752264863668	0.769212101601683
59284	0.146503098204113	0.326457423286415
7439	1.06939907751898	0.246831688507793
9241	-0.522266045145413	0.434099120962088
7922	-0.188857560211664	0.587553254597422
100128927	0.453179365536201	0.387531683114922
23240	0.211435520742341	0.407889769724424
3880	0.574661178729339	0.82648438763954
3192	-0.329572774911817	0.725664671304535
4294	0.58466320421103	0.629563716766435
55588	0.351598322887638	0.67836919592299
5159	0.294222684722976	0.63913606212587
10498	-0.0408983877040118	0.234778622660842
1545	0.793587887847229	0.698727282532492
55255	0.0231391789508709	0.131127649247695
8352	-0.743439540666165	0.303861295367524
1058	-1.02847890739005	0.877042549749232
7561	0.287603410149268	0.366472523324165
10287	0.0575885047448042	0.235317909723346
317751	0.438246668579944	0.234994337485844
84667	0.0715235601401445	0.0775494795879847
55723	-1.03966203542197	0.896726527530605
100506385	0.302315929314626	0.157013428247856
1535	0.296878463006551	0.711319635441946
4978	-0.277105544316903	0.0824839562098905
3775	0.260083847843995	0.244135253195276
3780	-0.511283869019619	0.115218680903845
10891	1.07069612240405	0.459310791134121
8992	0.162258887540534	0.552418702475328
200933	-0.187736759553086	0.391576336083697
84706	-0.362645018216206	0.628323356522677
80742	-0.26025866771308	0.428517499865178
407014	-5.56245951794451	0.642398748854015
26083	0.0684700008223714	0.0775494795879847
63929	0.0930252593249264	0.199886749716874
2979	-0.4884165492732	0.270856927142318
10135	-0.237842484391312	0.613465997950709
2961	-0.270046754575452	0.65035323302594
8824	0.38781882292912	0.73841881033274
221927	-0.0317113700987588	0.191339049776196
115098	-0.276469930958063	0.683519387369897
11215	-0.023897282519478	0.103704902119398
23066	-0.183658789121952	0.247047403332794
158257	0.920207537947798	0.23920077657337
100505978	-0.935604105025839	0.239820956695249
402682	0.0446029709718467	0.1319905085477
9889	-0.0645511534647933	0.203122472091895
153222	0.802827669741783	0.595912204066224
57677	0.814288461617535	0.415574610365097
8654	0.389024227628822	0.428193927627676
1271	0.0559124436248388	0.0771719786442323
6921	-0.329482979442903	0.699482284419997
168455	0.466025989650294	0.63913606212587
116987	0.521618341470134	0.693415304966834
10048	0.0477623596575487	0.228981286738931
7324	-0.0319009677341304	0.215876611120099
100534595	0.0693990775189797	0.0775494795879847
9710	0.349001482939449	0.476352262309227
57604	0.371040472918794	0.164293803591652
91543	0.852707360314444	0.128566035700804
30811	-1.31261007655154	0.233753977242086
6271	0.710765250670875	0.574178935447339
26020	0.398563299827449	0.760637437307879
79672	-0.365345149279677	0.71509464487947
5476	0.450620115163561	0.785956964892412
124872	0.0298491358886757	0.088631828722429
1118	0.732523814743108	0.125087634147657
5152	2.06939907751898	0.30076039475813
114786	-0.0146046926702553	0.0597530065253735
22850	0.0776510628723752	0.255622067626598
7732	0.0327700073637751	0.0762821549911018
6938	-0.0300729713476206	0.178854554279243
23312	0.100778306926494	0.145337863344658
55672	0.00093613032271987	0.0591328264034946
5564	-0.137500043241091	0.476972442431106
344148	0.402476954783379	0.380386129536752
94158	1.24501189465391	0.327751712236423
4191	-0.121007479937371	0.476271369249852
100133991	0.624449561542777	0.611389742760071
336	0.0487730488756029	0.076956263819231
1301	-0.402200857299494	0.0861511082349134
317781	-0.332540280541556	0.588416113897428
51119	-0.450357738367859	0.780267486383002
165324	-0.122664490380679	0.348622121555304
85458	0.662967013555284	0.623739416491398
5354	0.577314043364842	0.118643153750742
79934	0.355938441201344	0.665399342069784
3687	1.08160166854681	0.592568624278704
78998	-0.0109902508776268	0.0597530065253735
221477	0.293730520560996	0.635145337863345
55311	0.0739175907298935	0.289219651620558
170954	-0.000517281729399286	0.0640133743191501
2824	-1.10368909673099	0.204794261985655
63915	0.0686717005624961	0.0775494795879847
4597	-0.125020332418109	0.480720487515505
10735	0.028745484443429	0.175079544841719
85027	0.171393534428949	0.331418864261446
11144	1.75463116499371	0.351129806395945
64224	0.124017854852987	0.428652321630804
80235	0.650873140609113	0.635873375397724
126520	1.40680653401350	0.185379927735534
79725	0.330542269727029	0.289624116917435
4521	-0.176087404542376	0.552823167772205
3208	0.755183343908656	0.216766434773230
8976	0.154775898414198	0.488701936040554
84942	0.0318602022883035	0.166963274551044
2312	0.0863377122138845	0.09359326969746
3096	-0.165763131347614	0.331418864261446
1030	0.317432651131202	0.574502507684841
54490	0.41820137029956	0.302459149005015
158880	0.499039544923045	0.251280806773445
570	-0.220508288440935	0.157930216254112
114790	0.0994445804911646	0.31281346060508
5191	0.158829823082214	0.368818422046055
3761	2.00638412132970	0.230491290513941
883	-0.174350402109206	0.382678099552392
4610	-0.189797500355597	0.0994175699724964
647174	1.19745521324859	0.179933128404250
6199	-0.272985767934797	0.66078843768538
342897	1.74573720266295	0.376233619155476
9352	0.0410892653803429	0.250175268295314
84674	0.291158013003006	0.449765410127811
10243	-0.0441580562892539	0.141347139082133
55254	0.102445283451558	0.311276492476945
54542	0.041858035885692	0.18082295205738
28984	-0.222008776493791	0.133689262794586
3275	0.185652493121425	0.5640673030254
51652	0.0249549649656768	0.0830232432723939
387804	0.0744145416548223	0.092487731219328
100302273	4.45531590916139	0.498759639756242
8330	-0.582531324989423	0.201477646551259
5976	-0.333852166868339	0.695842096748099
100507117	0.0767840817763032	0.0777112657067357
80765	0.270669530220583	0.376880763630481
23220	1.08725686797572	0.768753707598555
3549	0.0558759319172882	0.0771719786442323
55719	-0.0519779009654198	0.180849916410505
256302	1.06366496862556	0.875451652914847
51112	0.0257117647467161	0.168365420913552
55747	0.674486956877982	0.123254058135145
389538	-0.0354996074619724	0.205711049991911
134353	-0.107019284020199	0.14800733430405
8912	1.72395909999255	0.30717791080192
253559	0.282381306427047	0.0824839562098905
55539	-1.20515632489473	0.144771611929030
65056	-0.0566298834467016	0.248125977457801
51200	-0.510013790871496	0.806746481151917
9722	-0.455122279464681	0.236693091732729
79003	-0.399385992397402	0.621447446475759
55626	0.180756525845378	0.484953890956156
23604	0.413234637371777	0.218869654316993
730092	-0.385752986935764	0.226338780132665
100529241	-0.505331392132957	0.0890093296661813
7049	0.57374868389914	0.307878983983174
283237	-0.00991510316333771	0.101035431160006
23047	-0.101376828722983	0.251119020654694
116255	-0.105855157546332	0.0784662675942404
728577	0.196064755846111	0.117375829153859
374928	0.198013195758372	0.27999784285175
27315	0.234735219850717	0.550692983875317
2307	0.0504862949417373	0.076956263819231
100506334	0.378363002249532	0.268807636304805
2706	0.653625292712067	0.2240198457639
729970	0.594138984074646	0.772663538801704
6609	0.54639519179239	0.807258803861295
5973	0.951150523553091	0.355471067249097
9200	0.204033520405487	0.575554117456722
79590	-0.24679505225913	0.653157525750957
389072	0.477724156398526	0.416653184490104
27004	0.576105188987938	0.118643153750742
79959	-0.362612695544074	0.465189020115407
147323	-1.79371352531660	0.194817451329343
5502	1.06402761124975	0.279755163673623
644974	1.07331053590830	0.364719840371030
8312	-0.0459904892592177	0.214312678638839
6529	-0.161604900479421	0.097583993959985
4722	-0.0947850869236238	0.399638677668123
84851	0.0827907112649345	0.132826403494580
3487	-0.429590264804492	0.73283718923583
83752	-0.0810395829712545	0.342042819392763
152002	-0.107127326945445	0.35517445936472
414208	-0.938101114174977	0.267648169120423
160492	0.227254512328811	0.119775656581999
90835	0.979498148047795	0.395081701989969
100033433	1.62113011187174	0.592784339103705
326332	0.988362025330633	0.471714393571698
6137	0.128395053307969	0.504260367793777
65125	0.147383510589944	0.491317478293696
662	-0.271949855327795	0.537291700372108
8894	-0.411019548707652	0.766785309820417
23363	0.534036366220444	0.741681497060885
85379	0.236513142229128	0.481178881518632
153768	-0.29186063557703	0.428032141508925
80185	-0.283696431263004	0.462195976918514
10867	0.264778072176213	0.610041525103813
3439	0.0449256781151972	0.0765517985223534
124	-0.848135654707455	0.128566035700804
254128	0.166495610525695	0.278649625195492
57167	0.403032386413834	0.167960955616675
9821	0.0211072942594644	0.116566898560104
1429	-0.046923678534951	0.285983929245537
4259	0.358344736022852	0.730814862751443
100130451	0.475137269634117	0.311357385536321
326343	2.93919973471367	0.72725556813892
2483	-0.177361327471783	0.532680795987704
3611	0.128406608649288	0.498624817990616
9480	0.290375947848432	0.168122741735426
55760	-0.0707453533634699	0.30399611713315
57569	0.0333908886235049	0.0762821549911018
10507	0.239712623215745	0.277355336245483
84034	0.374084665024693	0.190449226123065
83729	1.07723463283679	0.247155260745295
51527	0.191908801798943	0.50088982365313
6694	0.0435514995783606	0.0765517985223534
203062	0.578400741261918	0.59437523593809
7222	-0.0428529105989317	0.0765517985223534
91392	0.283746598477888	0.27603408294235
9627	-0.415520793856901	0.112252602060077
29085	0.229822641020606	0.635145337863345
730005	0.522162580582486	0.739901849754624
131583	0.793701956777046	0.84239335598339
4360	-0.150834382452444	0.079517877366122
3823	-0.624740059426461	0.149679124197810
339666	-1.22473469048563	0.180418486760503
57596	-0.249962808523886	0.102869007172518
58489	-0.332618369454352	0.602707221053767
27346	-0.513789282471314	0.757401714932859
338442	0.206701833388117	0.100307393625627
57703	-0.0507450398246554	0.189020115407431
3162	1.66543156920126	0.94976541012781
79567	-0.275491115592459	0.679906164051124
351	0.403742847611418	0.769805317370436
11018	0.200270255960403	0.569082672706682
6337	1.27363115142496	0.456991856765356
9127	1.52840044505236	0.548023512915925
51434	-0.414369396590487	0.744081324489026
114299	-0.164357864013665	0.126678530982042
55851	0.161030860167873	0.539314026856496
57514	0.580660053515189	0.77759801542361
11052	-0.183761456572162	0.511567707490697
196792	0.101250380055240	0.200075500188750
124590	0.73662713295151	0.125599956857035
8322	-0.0112113032243626	0.0856657498786604
