GeneID	log2Ratio(OVCAR24T/OVCAR24C)	Probability
1203	-0.0191498314403145	0.0918986533241071
91664	-0.222112647463013	0.509208495236067
343637	-0.104322265226696	0.313142066322457
4261	0.786094708630802	0.295816255921648
51109	0.0142149452853973	0.114467450896897
100289092	-0.0657774055840414	0.299382551764518
55720	-0.356956057086436	0.748655985521903
10919	0.139648908294045	0.584792675786448
10390	0.0082221651843613	0.0605205727364667
200403	-0.0144986471393205	0.0426624793740352
84649	0.118702544971690	0.395885452706659
116379	-0.207224719032157	0.0771810294352478
692053	-4.39853704868044	0.554851759195188
29842	-0.231173825223159	0.218315856709427
100141515	-0.669743741801443	0.126736573162293
100505989	0.102625921108896	0.100015968488849
574036	0.197620690291953	0.527465800819716
139135	-0.0467122084560204	0.181774631394049
9683	-0.00099752943963851	0.0406664182679512
153527	0.109265811984320	0.570314579230319
266629	-0.904566361945053	0.133123968701762
8611	0.400303781199326	0.608319582690158
6631	0.038017841913322	0.290120828232288
51322	-0.167080228077486	0.631553733964976
286499	0.208024229950573	0.127721296641295
79154	-0.063860606182482	0.260632352158407
23171	-0.0318139279855389	0.183770692500133
5970	0.000622677706152483	0.0500345983925055
4704	0.0301718129467695	0.220657901740565
1266	-0.191123885916194	0.680789907915048
6578	-0.862850409255054	0.683025496353862
221491	0.423924233256587	0.737344972587427
79924	0.777003283708812	0.758875818385053
3419	-0.389074704474348	0.765582583701496
80032	0.154019096297586	0.199020599350615
344875	0.531563391472265	0.151940171395114
23416	1.43430790831763	0.863256507159206
79982	-0.279421488169184	0.557885772076436
10430	0.0951206729305913	0.548890190025017
260425	-0.256073204975779	0.268190770213445
10052	-0.104972728900832	0.217730345451642
39	-0.0090404457389368	0.113961782083356
7514	-0.259119093008495	0.720019162186618
51751	-3.37996620810013	0.409538510672273
51025	-0.338532056194136	0.633443338478735
10300	-0.189046170520129	0.590594560068132
79823	0.399589583193365	0.722999946771704
25854	0.245151105698014	0.196305956246341
348980	0.109224596477638	0.0747325278117847
8091	-0.311057777133355	0.737052216958535
60436	0.0880350428055672	0.457204449885559
2350	2.88604468768908	0.343242667802204
1	0.505219528032851	0.705594293926651
100144602	0.804594052313283	0.16444882099324
506	-0.111850099886373	0.577181029435248
51058	0.163591676765371	0.298770426358652
100192386	0.684766701429351	0.127268856123915
23318	-0.167955200242494	0.42537392878054
100507173	0.0714714837224505	0.124181614946506
729747	-0.737433291623848	0.235721509554479
100534611	1.33978139146182	0.192500133070740
8100	0.152430213858141	0.252967477511045
8600	-0.0502650408202806	0.0731090647788364
64777	0.135794195809066	0.580215042316495
147700	0.393698405610286	0.7633203811146
8537	-0.209639030024579	0.145872145632618
23379	-0.291937508336454	0.630196412412839
1517	0.0224133214184497	0.0435141321126311
8941	-0.235921457208083	0.108026827061266
440900	0.428329625886821	0.167243306541758
57062	-0.105516626539104	0.560440730292223
255758	0.074249449472919	0.316681748017246
113802	-0.0380395914675022	0.156251663384255
57380	-0.0981350868746378	0.513333688188641
51667	0.0410388251769082	0.246713152711982
1973	-0.808354521490443	0.296534837919838
8214	0.256504353877090	0.604407302922233
284992	0.058736845757664	0.160376856336829
57474	0.485558121831141	0.46697184223133
152404	-0.621006344863408	0.154841113535956
23659	0.303831498089457	0.645047107042104
64782	-0.168759811102459	0.601612817373716
9842	0.132511978250230	0.336216532708788
3849	-0.414665502387817	0.0818385053494438
8776	-0.41992469880891	0.738489380954916
116154	-0.353250875008056	0.0800553574280087
8711	0.228614081564156	0.550487038909884
81559	-0.0437709240538105	0.192819502847714
2029	0.140264487091330	0.621866184063448
57447	0.327592953031756	0.680816522063129
5671	-0.776699014806181	0.130089955820514
23584	-0.560538038699288	0.221190184702188
201292	-0.125627367103087	0.357215095544792
283314	0.20520082686834	0.161840634481290
83443	0.0253381724716931	0.232714110821313
151534	0.527359489268024	0.284771384467983
4218	-0.241707120586755	0.711076808431362
23225	-0.312320767198372	0.73242135519242
51138	-0.106483578049520	0.514717623888859
221294	-0.188124330661687	0.605525097141640
727800	0.549620972839577	0.71887475381913
20	0.0646429682203463	0.224623409804652
9808	-0.543865939891499	0.121839569915367
80760	-0.0318653252589228	0.0691169425666684
23295	0.0454667882016825	0.23479001437164
283446	-0.00906996311182143	0.0426624793740352
349075	0.293456815320032	0.331585670942673
255349	0.745103536417476	0.637329004098579
1983	-0.269315050890131	0.729147814978442
64786	-0.200929134378595	0.552962154681429
79085	0.124794535461280	0.585990312450098
11152	0.357819619979996	0.755282908394102
468	0.04446230128846	0.289987757491883
84618	0.279657222756317	0.133736094107628
7247	-0.131437712718765	0.563767498802363
100313769	-3.98808863404845	0.50095810933092
10327	0.117018882341236	0.549236173950072
9697	-0.22225934463385	0.594027785170597
7634	0.0050575516061679	0.0426624793740352
90313	0.417244918291201	0.775137062862618
554235	-1.07339671441439	0.374860275722574
163175	0.0208437800590176	0.0435141321126311
400999	0.239162730437992	0.180018097620695
8754	-0.242425214994154	0.712407515835418
126003	0.269891588472851	0.735668281258317
84816	0.107891978646472	0.308484590408261
143384	-0.0298072997810016	0.169452280832491
26777	-0.405221826455889	0.33270346516208
10083	0.83596975982727	0.165220631287592
84240	-0.293305196400586	0.604646830254964
84287	0.07768355085823	0.422739128120509
5922	-0.427616143780308	0.677676052589557
200879	-0.202947886265472	0.186192579975515
10787	-0.179592394922187	0.655080640868686
652965	-0.576117479342892	0.361020918720392
2583	-0.229617659323484	0.52517698408474
57332	0.209088168032472	0.620775003992122
9401	0.0179847890743454	0.155213711609091
359821	2.00784247634449	0.516048331292915
710	0.667879510658499	0.768004471176878
23277	-0.228434879140814	0.68488848671954
7087	-0.517693563612348	0.748842284558471
5105	0.379640733492808	0.0812529940916591
100507250	0.217868003492414	0.146910097407782
154467	0.324620661083934	0.751982754032043
112	0.215232869057956	0.643876084526534
9423	0.145646107217639	0.528530366742961
92017	0.30142255544714	0.363815404268909
26289	-0.387145963112734	0.50617448235482
50814	0.163502815131401	0.643184116676425
9935	0.970182213232313	0.430404002767871
24139	0.179827915448246	0.622052483100016
728264	0.133036917662663	0.133523180922979
285696	-0.980874109427006	0.277798477670730
157567	-0.0421782907631347	0.139511364241231
6257	0.0249289895852534	0.138287113429499
2590	0.0716803186809079	0.395007185819982
3750	0.246408590843836	0.209559801990738
150590	0.198880242716111	0.393596635971683
79989	-0.326108618014048	0.645552775855645
10161	-0.788334279056627	0.398333954330122
159989	0.316994586867884	0.0796295310587108
5337	0.177071856729685	0.246313940490765
9255	-0.104771179917127	0.487491350401874
286133	0.0127458424564433	0.0426624793740352
146059	-0.0831776075302795	0.281630914994411
9133	-0.216312675536144	0.695507531803907
7123	0.276204058993792	0.187470059083409
55830	-0.0585579507145326	0.316575291424921
5745	0.0159499755075487	0.0435141321126311
100268168	0.182734830377943	0.369351147069782
6513	-0.118733206032497	0.578485122691223
2116	-0.177775336017385	0.226220258689519
23247	0.126215894757704	0.367993825517645
23632	0.743531156472973	0.306621600042583
55698	0.508347795792704	0.348219513493373
9117	0.0672198205645487	0.242614573907489
6218	0.184997271296171	0.314180018097621
25888	-0.175980996988121	0.50569542768936
100287482	-0.200009936653075	0.398174269441635
439931	0.150331313274328	0.199020599350615
254887	-0.245178834109238	0.477324745834886
80820	0.681828532747566	0.686352264864002
55973	-0.116388667261593	0.505642199393197
389692	0.252489014256732	0.222733805290893
389320	2.37793123554372	0.283307606323522
148534	-0.539529053735121	0.656970245382445
55959	-0.178553038051357	0.633656251663384
6997	-0.938851508900784	0.134428061957737
80199	0.16667273713837	0.569915367009102
207	0.0519506544185983	0.371187523287380
6744	-0.158484636296435	0.494277958162559
81550	-0.494812611191894	0.336083461968382
54708	0.261558772402799	0.69912705594294
48	-0.180153340652279	0.585963698302017
400931	0.397803695582298	0.32152552296801
285848	-0.47857037503551	0.147309309628999
220047	0.0475908759153937	0.0731090647788364
56099	-1.06639344804731	0.18416990472135
51031	0.0505202231470182	0.311412146697184
89887	0.0462355116796922	0.237744184808644
728229	0.0381174308171318	0.0445254697397136
79192	0.693525415690134	0.127694682493213
8607	-0.195665364143258	0.681588332357481
494513	0.0226344546279528	0.0435141321126311
286207	-0.0605107108822607	0.122425081173152
400957	0.544930824607521	0.121839569915367
23385	0.0720719631332754	0.43511470697823
29018	-1.08615572790706	0.144541438228562
9955	0.133358853026653	0.193325171661255
84460	0.473179680930689	0.147043168148188
9904	-0.0606693920048989	0.233352850375259
1155	0.147746504732497	0.632192473518923
79447	-0.140222720585105	0.56416671102358
10844	0.062272879179691	0.381247671262043
788	-0.0445358557163248	0.178953531697450
93986	0.00411289748301318	0.0406664182679512
144402	-0.799320489145866	0.296295310587108
11251	0.557940760214438	0.153031351466440
407022	-4.75545182859607	0.604433917070315
440362	0.94594522304998	0.410496620003194
25833	1.78263248587835	0.739341033693511
399761	1.17601129100081	0.219619949965402
8634	-0.0649591712608416	0.333714802789163
490	-0.287511164048530	0.502022675254165
1843	0.260074510726907	0.716559322936073
56342	-0.0380610264515077	0.129504444562730
441490	-0.027924016152538	0.0439931867780912
55197	-0.242721785434421	0.630063341672433
51574	0.0847039299345672	0.387981050726566
84315	-0.0192606972867951	0.0918986533241071
56916	-0.175407400171433	0.502129131846490
56140	0.280413182025354	0.0786448075797094
6502	-0.555044909570029	0.79775908873157
1294	0.781544234794706	0.712647043168148
222161	0.152662904801486	0.294991217331133
474343	0.160895367543710	0.277931548411135
7111	0.345263860770408	0.600947463671688
4640	-0.110740991900148	0.0747325278117847
782	-0.108997829201562	0.187922499600788
5225	0.359938265937798	0.139937190610529
83541	0.290248912590535	0.665060946399106
26045	-1.29526682042293	0.150875605471869
10544	0.100132387616001	0.410257092670464
727849	0.339234959688225	0.263373609410763
6510	-0.204010248433567	0.687416830787246
781	1.59866985444744	0.262894554745303
131450	-0.821872458938565	0.313115452174376
10713	-0.134897167576579	0.582663543939958
65065	-0.206930437197491	0.256134561132698
9867	-0.144266958909561	0.573481662851972
5327	0.439894313540358	0.22433065417576
653238	-0.763073681634422	0.629823814339703
112770	0.22059901614885	0.691249268110928
56924	-0.130007035916737	0.371746420397083
203286	-0.533200945857359	0.763852664076223
8801	-0.0478936262799941	0.339011018257306
1146	-0.555571596394191	0.0855112577846383
89	0.261529839318545	0.0781923670623303
10229	-0.0801720874651034	0.328498429765263
10026	-0.104739710299816	0.467743652525683
63971	0.0165950605725743	0.134241762921169
8661	-0.193345748521064	0.674535583115984
3960	1.14121639206422	0.246207483898440
644128	0.100312356749743	0.256267631873104
55287	0.421128941664748	0.265955181774631
146909	-0.303096604523039	0.697610049502315
7174	-0.186279572171325	0.569595997232129
10550	0.0392687307915837	0.248230159152606
1675	0.051656352295147	0.216160110714856
339298	-0.297719077074529	0.0790972480970884
649	0.341949974253024	0.691834779368712
100506990	0.246631327055254	0.44464257199127
3903	-0.274634570911262	0.109889817426944
1318	-0.516301586803971	0.394022462340980
64393	0.00254975251222348	0.0468675147708522
64216	-0.281306561268497	0.72100388566562
284085	0.828211163488765	0.193591313142066
8847	-0.458375043447446	0.427849044552084
83882	0.516378358826049	0.612817373715867
79078	0.148293326493281	0.476446478948209
402778	0.646311333377307	0.586203225634747
147920	-3.53908369963902	0.44224729866397
10597	0.453416980909974	0.734444030446585
125476	0.210795855438777	0.596263373609411
23432	0.214796741766410	0.545323894182147
343990	0.548790779101733	0.73979347421089
66008	-0.219359989066854	0.610368872092404
2673	-0.160942828973343	0.572523553521052
100533975	-0.871427878525785	0.165939213285783
55213	0.271402209471005	0.537845318571353
181	1.65585739474982	0.202294139564593
412	-0.240179760616939	0.422632671528184
6239	-0.0281011817163597	0.120775003992122
9293	0.0549114108707939	0.0731090647788364
29763	0.0886274334359991	0.463378932240379
56160	0.149122568640268	0.478229626869644
58497	0.0520492631494395	0.293846808963645
29066	-0.270553407701803	0.68605950923511
2893	-0.297262225679774	0.0790972480970884
284865	-2.31257272307408	0.470990578591579
130271	0.0570426888268222	0.122425081173152
644316	1.14450463020090	0.146324586149997
399693	0.8898282917582	0.166498110395486
90246	0.944188137507627	0.533560440730292
2886	0.771983664204002	0.757438654388673
51626	0.29525328010072	0.655133869164848
5224	0.328814290270308	0.508622983978283
5650	0.940028814686453	0.856443285250439
84696	1.59214163508905	0.47599403843083
100129482	0.0303135448762359	0.0691169425666684
157739	2.34741779387760	0.282855165806143
55706	-0.402606198401028	0.76829722680577
4287	0.115648989925687	0.301165699685953
83941	0.0104506376748674	0.095225421834247
29984	0.199518433401380	0.668760312982381
164684	1.03914420399446	0.208362165327088
5362	-0.436499387541704	0.561771437696279
10885	-0.455898992919361	0.778357374780433
80336	-0.166807468496322	0.33459306967584
7957	0.123942767559659	0.216612551232235
51293	-0.0684897108001152	0.452440517379039
401331	1.56289930345547	0.370043114919891
29114	-3.81221122725714	0.595039122797679
282991	-0.0206527402749565	0.132538457443977
80224	-0.0960086014971326	0.344520146910097
2936	0.120797234034597	0.57247032522489
9110	-0.187813040858193	0.505296215468143
8364	-0.475083012139178	0.440996433704157
1289	0.130527290068572	0.258929046681216
841	-0.121202199107345	0.478256241017725
644990	0.394681611208555	0.202560281045404
55507	-0.358807483045045	0.215308457976260
8708	0.579780441306268	0.0859636983020173
54856	-0.0277538957760684	0.142997817639857
53354	-0.213430807307669	0.466812157342843
8510	1.11502173583012	0.145739074892213
100419868	1.16465320744233	0.146777026667376
2121	-0.0447761428663323	0.0710863895246713
27115	-0.069478478487992	0.124181614946506
286144	0.240685357539675	0.315909937722893
27335	0.112405552973570	0.575557566402299
135152	0.658412754631033	0.126576888273806
375690	-0.337528265074357	0.629344759674243
65982	0.729499645185883	0.664661734177889
9497	-0.374895266301713	0.535716186724863
4058	0.225473778272269	0.0774205567679779
2953	0.243376229023210	0.491031032096663
6947	1.42420962588288	0.194283280992175
6085	1.02910064980672	0.604114547293341
6715	-0.154775925514031	0.540347048490978
256691	-1.71186708714127	0.598871560121361
79716	0.265476126776305	0.310134667589290
8899	-0.189691832884660	0.615665087560547
126393	1.35884069037936	0.278304146484271
201514	-0.114277596657391	0.440916591259914
145864	0.25397435265077	0.704423271411082
23151	0.176115863634902	0.484617022409113
79048	-0.071152574369142	0.279581625592165
8884	-0.259871076042386	0.691834779368712
7262	0.248107400700495	0.633203811146005
729852	-0.0367396116894188	0.139511364241231
283587	0.0159195171411329	0.0435141321126311
152789	0.282326046537684	0.0786448075797094
55186	-0.143336134315057	0.545217437589823
10681	0.243953806544557	0.581492521424389
80131	0.0689681181836764	0.318864108159898
305	0.211256950889418	0.0771810294352478
340527	-0.0624444715326647	0.0967158141267898
57402	0.318869528303198	0.758929046681216
100129792	-0.147330047805503	0.0757172512907862
29781	0.0430178763742528	0.255043381061372
27035	0.793152148452066	0.277798477670730
65094	-0.24471252328929	0.56890402938202
10451	1.47330369046796	0.688188641081599
4076	-0.148231937037852	0.624314685686911
342357	-0.058810780999982	0.151993399691276
9545	0.406177844894805	0.776547612710917
100507373	-0.103442794858002	0.116064299781764
3832	-0.387640034571753	0.775483046787672
51100	0.0740620172017026	0.371506893064353
9563	0.392293269368334	0.662905200404535
10671	0.083750998792445	0.411481343482195
100527964	-0.233221474678259	0.229813168680471
1655	-0.0601873474618026	0.414382285623037
100129196	0.529053949172345	0.237983712141374
11269	0.142934557939543	0.477377974131048
3779	0.509562974366536	0.539362325011976
5724	0.604111415612816	0.722866876031298
201254	-0.109083674142633	0.568584659605046
55585	-0.0178631756012519	0.158886464044286
283375	0.283381122701588	0.110422100388567
79738	-0.135574828377152	0.240671741097567
116842	0.187977539676043	0.196678554319476
120376	-0.912004457220847	0.133469952626816
55299	-0.418280306299114	0.786288390908607
347454	-0.760204695479598	0.684329589609837
51241	-0.0357925586773475	0.188401554266248
286359	0.262472064819333	0.108692180763294
9924	0.0789803253710871	0.212460744131580
259290	-1.26543407229403	0.250864959812636
78991	-0.067844472495414	0.276520998562836
9765	-0.168325913221017	0.42537392878054
741	0.18453150022803	0.585963698302017
2806	-0.168117491765011	0.65353702027998
59284	0.0216333146013475	0.0435141321126311
7439	1.01524523289689	0.297226805769947
9241	0.0330698194156747	0.0439931867780912
7922	0.0453346109881974	0.372491616543354
100128927	0.442452508687909	0.693245329217012
23240	0.145482686742311	0.378852397934742
3880	0.354244418576105	0.768377069250013
3192	-0.230399992491325	0.71006547080428
4294	0.392538294378273	0.611300367275244
55588	-0.00182265280718278	0.0542662479374035
5159	0.292742490529918	0.110688241869378
10498	-0.0474852416580379	0.345185500612125
1545	0.382710489711358	0.587267791557992
55255	0.164772307007813	0.467690424229520
1058	-0.20959073217849	0.672246766381008
7561	0.125717648098683	0.252408580401341
10287	0.215572510651147	0.641134827274179
317751	0.437424192197868	0.16801511683611
84667	-0.377995297286554	0.142119550753180
55723	-0.104887613273412	0.542023739820088
100506385	0.518093834122622	0.247484963006334
1535	0.440299059470403	0.79730664821419
3775	0.0460968695418063	0.212061531910364
3780	0.657782882280024	0.267871400436472
10891	-0.405463669287133	0.5613189971789
8992	0.246145697127040	0.725368605950924
200933	-0.121945629639271	0.320567413637089
84706	0.141872534412992	0.593814871985948
80742	-0.331832035210006	0.530499813700963
407014	-0.245577713471265	0.471602703997445
63929	0.221995209529611	0.431335497950711
10135	-0.29534327710992	0.741496779688082
2979	0.311122429617714	0.191408952999414
2961	0.0268167210162976	0.184941715015702
8824	0.438552023383151	0.746127641454197
115098	0.149098242748076	0.6368765635812
221927	0.0958195698697425	0.434928407941662
11215	-0.459684305083651	0.677596210145313
23066	-0.228597663748624	0.280060680257625
158257	-1.43662091740512	0.420051099164316
100505978	-1.54376365352511	0.198062490019694
402682	-0.052364163091133	0.18821525522968
9889	-0.151695197526899	0.483020173524245
153222	0.243201951306144	0.273220844200777
57677	0.79971859483394	0.312370256028105
8654	-0.455939751048522	0.384201841699047
1271	-1.19914259714539	0.24785756107947
6921	0.00314712978571188	0.0600947463671688
168455	0.0865994125618245	0.352318092297866
26829	-5.70729829890261	0.74024591472827
116987	-0.115312642852101	0.315883323574812
10048	-0.0140255667998636	0.112285090754245
7324	-0.092297007925821	0.504258263692979
9710	-0.0665875293786807	0.282535796029169
57604	0.485044260251368	0.212407515835418
91543	0.717012954214078	0.380928301485069
30811	-0.149214988282373	0.307340182040773
6271	0.379327168800432	0.741629850428488
26020	0.282035825303487	0.731729387342311
79672	0.00925461047241153	0.109144621280673
5476	0.258006637634425	0.725821046468303
124872	-0.0195980802872027	0.065683717464204
1118	0.26054348747664	0.108692180763294
5152	-0.232520337932469	0.588811412146697
114786	0.135753691512994	0.102677383296961
22850	-0.303391435609707	0.551179006759994
7732	0.0347673038914399	0.0439931867780912
6938	-0.0671508058256257	0.269787619098313
23312	-0.264723090432389	0.414568584659605
55672	-0.217128998625992	0.337387555224357
5564	0.213761851903843	0.621307286953745
344148	0.360943387493562	0.0804013413530633
94158	0.689250412722697	0.288337680310853
390616	0.190352955986673	0.0766221323255443
4191	0.117299168784369	0.593043061691595
100133991	0.459477795124254	0.546122318624581
336	2.33881184248013	0.282748709213818
1301	-0.548192430126146	0.122025868951935
317781	-0.155958801423013	0.449300047905467
51119	-0.178427846247498	0.65563953797839
165324	-0.159192867533484	0.56203757917709
85458	0.0957852460087735	0.165220631287592
5354	0.244871588406726	0.0776866982487891
79934	0.314525450855779	0.709160589769521
3687	0.0145627694172878	0.0426624793740352
78998	0.360069632750444	0.35811997657955
221477	0.198136229721199	0.622930749986693
55311	0.183666769704235	0.648640017033055
170954	0.213248335329303	0.561345611326981
2824	-0.139929650886753	0.263480066003087
63915	-0.305305277964844	0.111619737052217
4597	0.198633429859566	0.671980624900197
10735	-0.291010627954602	0.722228136477351
85027	-0.0197171961825535	0.101160376856337
11144	-0.282759513724993	0.385559163251184
64224	-0.0679058900515928	0.346596050460425
80235	0.440384807469656	0.364267844786288
126520	-0.803093147410508	0.192899345291957
79725	0.116963005131563	0.191009740778198
4521	0.200579114347237	0.664262521956672
3208	1.02163331460135	0.207723425773141
8976	-0.260558662397325	0.679326129770586
84942	0.0102305465262077	0.079443232022143
3096	-0.467117980773251	0.712327673391175
1030	0.196829747724468	0.605711396178208
158880	0.12055885320163	0.180576994730399
570	-1.03899607580051	0.177915579922287
114790	0.142375140164229	0.48408473944749
5191	-0.150474817464365	0.371160909139298
3761	-0.173599870739998	0.104221003885666
883	-0.102295244225592	0.238622451695321
4610	-0.292281466128382	0.361845957310906
6199	0.0962487950601878	0.519348485654974
342897	0.322144654045426	0.384334912439453
9352	-0.070472024929555	0.390748922127003
84674	0.496088929385518	0.683131952946186
10243	-0.462627401682588	0.677596210145313
55254	-0.0478031406590993	0.251530313514664
54542	-0.132876818918375	0.38901900250173
28984	-1.59448686460716	0.929951562250492
3275	0.24117176774614	0.700377920902752
51652	-0.00170196822248739	0.0406664182679512
387804	-0.45125599749291	0.224889551285463
100302273	-4.48313100051516	0.564113482727418
8330	0.0100963783642977	0.0426624793740352
5976	-0.132403889667172	0.589050939479427
100507117	0.235004254324094	0.148480332144568
693201	-4.48313100051516	0.564113482727418
80765	0.490909324014352	0.346383137275776
23220	-0.345902601532832	0.557912386224517
3549	1.32293747454406	0.191967850109118
55719	-0.159819647223359	0.411268430297546
256302	0.256415097414091	0.376057912386224
51112	0.0738194199040663	0.334007558418055
55747	0.00698440569514583	0.0426624793740352
389538	0.161738584002160	0.612285090754245
134353	-0.488458747837534	0.582982913716932
5301	1.36969041729150	0.193165486772768
8912	0.64967396571089	0.299914834726140
253559	0.404544797608912	0.081678820460957
65056	-0.0207457223166809	0.126576888273806
51200	-1.14063857742446	0.910603076595518
137797	2.09565716230881	0.247165593229361
9722	-0.149963786981632	0.120881460584447
79003	-0.253809901945237	0.535609730132538
55626	0.132581377110072	0.414595198807686
23604	0.867432987821022	0.357481237025603
730092	-0.395328428184342	0.331292915313781
100529241	0.0119699712087260	0.0426624793740352
7049	0.118320435834990	0.310959706179805
100423035	4.44955483564384	0.564033640283174
283237	-0.159919167263286	0.581492521424389
23047	-0.227272464484586	0.499733858519189
116255	0.0190609833615277	0.0435141321126311
728577	0.0211719876692164	0.0435141321126311
374928	0.0647898477665794	0.198727843721722
27315	-0.185307546195386	0.606882418693778
654463	-0.750919066523414	0.0865225954117209
2307	0.267247622084306	0.376350668015117
100506334	0.149555217964969	0.261111406823868
2706	-0.575883407653654	0.828950870282642
729970	-0.0377133331354513	0.105897695214776
6609	0.301227079298179	0.677090541331772
5973	-0.221077663547188	0.146910097407782
9200	0.227420166447265	0.682546441688402
79590	0.026617319607471	0.232288284452015
389072	0.112324636194200	0.177729280885719
27004	0.0106751747246806	0.0426624793740352
79959	-0.362240305058389	0.596795656571033
644974	-0.451255997492914	0.255735348911481
8312	0.0314549650709156	0.145739074892213
4969	0.234626208964096	0.0774205567679779
6529	0.0652340466368143	0.0737478043327833
4722	-0.00739998082426636	0.109996274019269
84851	0.208696798153421	0.327300793101613
83752	-0.142323626374477	0.558657582370788
3487	-0.257338596902712	0.725847660616384
152002	-0.285052681426681	0.689013679672114
414208	0.906985450221557	0.359503912279768
160492	-0.347649328748067	0.137275775802417
90835	0.419131175215511	0.401075211582477
3024	-1.46969399645846	0.378053973492309
100033433	0.61919872411118	0.569010485974344
326332	0.953088509175501	0.575238196625326
6137	0.135865286689306	0.622504923617395
65125	-0.297243725805759	0.676877628147123
374739	1.36945692903238	0.193165486772768
662	-0.078969750422193	0.337919838185980
8894	-0.141315638243324	0.619257997551498
85379	0.138870154021347	0.442406983552457
23363	0.261550384855498	0.674828338744877
153768	-0.0948730646906826	0.275137062862618
80185	-0.0455806258370681	0.164794804918295
10867	0.336124514889068	0.664262521956672
254128	-0.0165071065780089	0.0566615212647043
57167	0.274800710978089	0.17062330334806
9821	-0.148110210964119	0.490844733060095
1429	-0.0150877626765489	0.150369936658328
4259	0.419318792731453	0.783014850694629
100130451	-0.0414833644262237	0.0710863895246713
326343	0.333122543577119	0.428727311438761
2483	-0.157729247391028	0.57579709373503
3611	0.271126415727299	0.730531750678661
9480	-1.22814071602363	0.221163570554107
55760	0.0308975923556488	0.16420929366051
54866	2.38343063279537	0.283307606323522
10507	-0.0368004484661204	0.119231383403417
84034	0.601306790499906	0.815670410390163
83729	1.72706386156631	0.5575131740033
51527	0.120053550881488	0.516820141587268
6694	-1.32776146647609	0.192233991589929
203062	0.197964452885108	0.491243945281312
91392	-0.556269792871193	0.221190184702188
9627	0.64269210693172	0.125911534571778
29085	0.290118722823191	0.73883536487997
730005	-0.159576146411979	0.0758503220311918
145497	0.76309269362716	0.129584287006973
131583	-0.604320822798861	0.481529781231703
4360	0.140089225152146	0.0756107946984617
339666	0.213287681289093	0.145872145632618
57596	0.992537805295445	0.41206685473998
58489	-0.199944357778532	0.563181987544579
27346	-0.212737154734609	0.666684409432054
