GeneID	log2Ratio(ABC124T/ABC124C)	Probability
646960	0.929412498933888	0.142287530671425
692053	-0.00660040759611598	0.065776265893375
29842	0.743149585890892	0.100769573946018
574036	0.572596057779123	0.3933470890029
100505989	-0.123761124551503	0.102303145215258
139135	0.163738972392025	0.0858242248494312
9683	0.171095376166417	0.455777381217934
153527	0.187091052029426	0.636599375418247
266629	1.15985440360232	0.158153022529556
8611	0.658587726621073	0.603976132054428
6631	-0.193533591470918	0.653161945126032
51322	0.123731033589431	0.476550301137631
79154	0.575203768166641	0.810729422261878
4094	0.0173054156644915	0.0665012268570154
23171	0.0822438702005234	0.247853000223065
5970	0.262578114466676	0.689884006245818
4704	-0.396634605724695	0.768598037028775
1266	-0.242063443145213	0.702347758197636
6578	0.0299470898609193	0.0670031229087664
221491	0.521876184086824	0.763885790765113
79924	0.84024050388135	0.634089895159491
3419	-0.673848789851511	0.809558331474459
80032	-0.0118712309354480	0.065776265893375
23416	0.75467892687318	0.471475574392148
79982	-0.0399820171813882	0.152604282846308
10430	-0.135692220364980	0.56923377202766
260425	0.472858214115933	0.602805041267009
10052	-0.8772534380202	0.562792772696855
39	-0.888832100467529	0.863289092125809
7514	-0.52594889512264	0.808861253624805
51025	-1.05920476509930	0.79709457952264
10300	-0.438193242720960	0.711186705331251
79823	-0.00480178316708729	0.0555710461744368
25854	0.235947015366815	0.209513718492081
348980	-0.426718405564514	0.0948583537809503
8091	-0.335185923736933	0.748382779388802
60436	-0.330923813313848	0.659853892482712
1	-0.00193366187169959	0.0458956056212358
100144602	-0.370303970635634	0.188545616774481
506	-0.315047021516956	0.75298349319652
51058	0.519846487669295	0.577291991969663
23318	0.0300454885054766	0.127537363372741
100507173	-0.0564761744693223	0.0981206781173321
729747	-0.848517970921775	0.232628819986616
100534611	-1.65016992024185	0.289175775150569
8100	0.51043549150523	0.704383225518626
64777	0.358610579717023	0.744339727860807
147700	0.336278461394100	0.678702877537363
8537	2.26732793217569	0.746124247155922
23379	-0.108964764733148	0.408376087441445
1517	0.605671372694287	0.159881775596699
8941	0.79737678799864	0.422847423600268
440900	-2.22900746755237	0.282651126477805
57062	-0.330230984995619	0.735305598929288
255758	0.321674488813719	0.718018068257863
113802	-0.00257079501632809	0.0496598260093687
57380	-0.478154111935652	0.773310283292438
51667	0.312496129334746	0.670142761543609
1973	0.0805305245054162	0.0998215480704885
8214	0.316136902935637	0.741579299576177
284992	-0.714168877244125	0.445990408208789
57474	0.539431873886461	0.413311398616998
79611	1.20056407997256	0.197105732768236
152404	1.10258167060354	0.467683470890029
23659	-0.0162884326232765	0.120789649788088
64782	-1.23391894376378	0.904472451483382
9842	0.347452821302572	0.593492081195628
3849	1.00294572364605	0.182132500557662
414899	1.54789023768280	0.207561900513049
8776	-0.206723010752254	0.594467990185144
8711	0.26792182166124	0.559920811956279
81559	-0.0121516355100181	0.103920365826456
2029	-0.00484605738568304	0.062179344189159
57447	1.27999306735249	0.921759982154807
23584	2.06075573596919	0.253011376310506
201292	-0.436111243657668	0.719579522641089
283314	0.513990484712034	0.187151461075173
83443	-0.162797729262733	0.604478028106179
151534	-0.121349341066066	0.102303145215258
4218	-0.454178812996497	0.780169529333036
23225	-0.900010965598454	0.854924157929958
51138	-0.270358728077339	0.702264108855677
221294	0.0568992673310525	0.243754182467098
727800	0.470982917868773	0.523254517064466
20	0.217502875740065	0.568313629266116
9808	1.00908403130194	0.18600825340174
80760	0.33113732463814	0.479505911220165
23295	0.253871646793476	0.523087218380549
283446	1.07451376639115	0.296536917242918
349075	0.359755406450416	0.28967767120232
1983	-0.38341860794395	0.747462636627259
64786	-0.379439054701276	0.689633058219942
79085	0.203977238998240	0.64502007584207
11152	0.558889994706216	0.786164398840063
468	0.0198827065416844	0.165569930849877
7247	-0.432737549997976	0.779528217711354
100313769	3.96721892534582	0.465731652910997
10327	0.399715994250115	0.764917465982601
9697	0.0431682902721794	0.163645995984832
7634	0.483051991785589	0.149202542939996
90313	0.272948104342489	0.576985277715815
163175	-0.296230116939531	0.113735221949587
400999	-1.42558066489728	0.313545616774481
8754	-0.0176736600571930	0.161052866384118
126003	0.275696322761423	0.719412223957172
84816	-0.198759229556891	0.439549408877983
143384	0.166449166220934	0.505688155253179
26777	0.0602770841419705	0.0981206781173321
10083	0.193687330161726	0.0868837831809056
84240	-0.181230990426313	0.543720722730315
84287	0.115553308381472	0.451427615436092
5922	-0.528522050787479	0.690358019183582
200879	0.758102394501993	0.85592795003346
10787	-0.233995867779276	0.676862592014276
652965	0.0190648637802868	0.0760093687262993
2583	-0.439094856129030	0.615324559446799
57332	0.106254395685779	0.329857238456391
9401	-1.08393686187075	0.90134954271693
359821	0.64702033168156	0.342404639750167
710	0.255738294146590	0.706836939549409
23277	-0.300609820118788	0.721614989962079
7087	0.0532412595519776	0.157009814856123
5105	0.351797695919229	0.092181574838278
100507250	0.822369722377307	0.341651795672541
154467	0.228664259909782	0.652855230872184
112	0.283333480937845	0.64800356903859
442444	0.151595125723773	0.0853223287976801
9423	0.230202530536946	0.615603390586661
92017	0.271825412758929	0.319317421369619
26289	-0.147969791246648	0.0853223287976801
50814	-0.179809450790168	0.613456390809726
9935	0.186668828110082	0.361309391032791
24139	0.351603218014228	0.631162168190944
728264	-0.0495014332295797	0.0823946018291323
285696	-0.336746058358687	0.1381050635735
157567	0.243403498797645	0.62070600044613
6257	0.486065019541065	0.78276265893375
2590	-0.0313875910546078	0.190246486727638
3750	1.23796596177036	0.357851884898505
79989	-0.347491356010827	0.394406647334374
150590	0.100525782933513	0.282372295337943
10161	-0.889083453356938	0.140977024314075
159989	0.673690134375022	0.134285076957395
5337	0.393165450973458	0.652074503680571
9255	-0.189788801604262	0.596838054873968
146059	0.0969168326873645	0.246877091233549
9133	-0.65281467325141	0.836130939103279
7123	2.33941817766340	0.284826009368726
55830	0.299369377374032	0.701288199866161
100268168	-0.414653073210748	0.250223064911889
6513	-0.130627112490912	0.525513049297346
2116	0.909589711891227	0.526684140084765
23247	0.634721278038453	0.683554539370957
23632	-0.785341469914477	0.328853446352889
55698	-1.07966931224453	0.541239125585545
9117	-0.247457347472361	0.52133058219942
6218	0.0178090531090375	0.0891980816417578
25888	-0.685033163814623	0.780894490296676
221262	0.701634248257256	0.206362926611644
100287482	-0.0502471385801063	0.0970332366718715
439931	0.521245381638856	0.579438991746598
254887	0.019745197747636	0.0832589783627035
80820	-0.124393240187839	0.171369618559001
389692	0.327290784512027	0.137603167521749
55973	-0.449984247835692	0.714672094579523
148534	-0.642293712528774	0.659324113316975
6997	0.0207886420667111	0.0665012268570154
55959	1.02976760335124	0.601299353111756
80199	0.182853010600614	0.576622797233995
6744	0.156833377895154	0.529890698193174
207	-0.133506787961931	0.474821548070488
81550	0.262877092434113	0.46199531563685
54708	0.352025443118258	0.731736560339059
48	-0.698885942126267	0.812569707784965
400931	1.08322540823332	0.263021414231541
285848	0.00300117870490786	0.0458956056212358
220047	0.445332005262081	0.0955833147445907
56099	0.583969517449051	0.239237118001338
51031	-0.117735632718566	0.50393151907205
89887	0.264164387552238	0.555459513718492
728229	0.408717799973732	0.259703323667187
79192	-0.0114182227986135	0.065776265893375
8607	-0.768718766623423	0.853000223064912
494513	0.951751630123064	0.355175105955833
286207	-0.327380236797868	0.194930849877314
400957	0.752794450164939	0.137017622128039
23385	0.497088821802722	0.803953825563239
9955	0.690874944520548	0.134954271693063
84460	0.393257427786196	0.255492973455275
9904	-0.411281869312347	0.683917019852777
79447	-0.0590396231599429	0.274592906535802
1155	0.0116362659692691	0.115213026990854
10844	-0.117188787418808	0.4659268347089
788	0.59839463579627	0.767538478697301
93986	0.0717583640063683	0.272557439214812
144402	-0.576947946735492	0.767064465759536
11251	0.0186162533787882	0.0665012268570154
440362	-0.188696224466114	0.227191612759313
25833	1.61731391534084	0.655950256524649
399761	0.250588001945219	0.111169975462860
490	-0.119008258363707	0.448416239125586
8634	0.0271558995888045	0.152743698416239
1843	-0.92632384061124	0.85330693731876
56342	-0.687530413977491	0.6661275931296
55197	-0.297301132146775	0.609413339281731
51574	-0.1663873226204	0.53872964532679
84315	-0.541007021825853	0.757946687486058
56916	0.0672947374225456	0.256496765558778
56140	0.209041186863093	0.109106625027883
6502	-1.24568802766908	0.91729868391702
1294	0.817763927718815	0.331251394155699
222161	-0.000825968502402781	0.0458956056212358
474343	0.552119077557907	0.428619228195405
7111	0.249179611950978	0.201985277715815
782	-0.656912141513108	0.423349319652019
83541	0.356387066656617	0.755437207227303
26045	-0.319260992025999	0.091038367164845
10544	-0.835325092499813	0.313434084318537
727849	0.227391626893274	0.207561900513049
6510	0.0191798477488254	0.165653580191836
781	-0.609613541900832	0.131942895382556
131450	-0.883491536284525	0.233660495204104
10713	-0.281974167670539	0.718519964309614
65065	0.15258487748652	0.152938880214142
9867	0.390413484129719	0.730677002007584
5327	0.00294572364604305	0.0458956056212358
653238	-0.0247792696412064	0.0891980816417578
112770	0.516192313409697	0.803702877537363
56924	-0.0307036127153979	0.124219272808387
203286	-0.275071242756473	0.583872406870399
8801	-0.194400323460419	0.579048628150792
1146	2.66848339814491	0.752007584207004
10229	0.208552705066722	0.481178898059335
10026	-0.357107978398125	0.703490965871069
63971	-0.128577267719123	0.376645103725184
8661	-0.128399289106138	0.528635958063797
3960	1.14501775275245	0.341177782734776
644128	0.0982258680670628	0.166127593129601
55287	0.138466721276032	0.468408431853669
146909	-0.942228173295934	0.815330136069596
7174	-0.345178836560732	0.559809279500335
10550	0.0404382496098212	0.234915235333482
1675	0.978663881060015	0.844802587552978
649	-0.052571661480256	0.172150345750613
100506990	0.480801780763434	0.51084653134062
3903	-0.860450811404439	0.215313406201205
1318	-0.0920962274511468	0.334848315859915
64393	-0.494479832544225	0.739292884229311
64216	-0.128205392785678	0.479756859246041
284085	0.172049422988337	0.106151014945349
8847	-0.80113960300134	0.487006468882445
83882	1.04856072826668	0.70042382333259
79078	0.363075383433277	0.592181574838278
402778	0.442384516437387	0.692003122908766
147920	1.32706467192807	0.865965871068481
10597	0.253569734912446	0.617555208565693
125476	-0.4366067770697	0.715675886683025
23432	-0.516346346369727	0.333175329020745
343990	-0.214393043674549	0.35497992415793
66008	0.393002137931391	0.730147222841847
2673	0.289350255773630	0.693899174659826
100533975	2.22896130111228	0.282651126477805
55213	-0.0419779034128661	0.127453714030783
127391	1.73105145146275	0.213138523310283
412	0.815777701367624	0.579466874860584
6239	0.651453497742679	0.74882890921258
9293	0.905068472993624	0.141534686593799
29763	0.222769968991530	0.653189828240018
56160	0.238607397822042	0.626171090787419
58497	0.32030013566472	0.683470890028998
29066	-0.0672823616097967	0.29266116439884
284865	0.547789398025454	0.191835824224849
130271	0.0204633636188588	0.0665012268570154
644316	-0.118151450661567	0.128122908766451
399693	-1.79538791235215	0.245929065358019
90246	0.439822218154875	0.430431630604506
2886	0.814555332377418	0.837859692170422
51626	0.365710850582523	0.718882444791434
5650	0.787731048523063	0.168804372072273
5224	0.375271532163895	0.33532232879768
84696	0.0102519398591614	0.065776265893375
100129482	-0.319306045228531	0.295170644657595
157739	-1.03123827851469	0.449782511710908
55706	-0.90362135931512	0.858716261432077
4287	0.121966433750869	0.208956056212358
83941	0.370453603624405	0.723594691055097
29984	0.0798473462073906	0.389945349096587
5362	0.0573325714935206	0.217627704662057
10885	-0.762791246277532	0.834290653580192
80336	0.458511806751482	0.303368280169529
100506939	0.0268234767933420	0.0670031229087664
7957	-0.478961109762428	0.296704215926835
51293	-0.6451676758815	0.829411108632612
29114	-1.43859054045040	0.204745706000446
401331	0.276693524794761	0.113149676555878
282991	-0.0654822185440057	0.314437876422039
80224	0.0230393680982423	0.116886013830025
2936	0.155541779913526	0.542577515056882
9110	-0.130030672799928	0.388160829801472
8364	0.0824933071939176	0.0998215480704885
1289	0.599535151946054	0.482489404416685
841	0.228608725815311	0.485054650903413
644990	0.720024668384761	0.188127370064689
55507	1.59763431477629	0.431825786303814
54856	0.299189657632395	0.570404862815079
53354	-0.0302023766084958	0.124219272808387
8510	0.80638553045324	0.169473566807941
2121	0.65838318784854	0.100434976578184
474	-2.52218862816757	0.310450591122017
27115	1.01479585802227	0.314382110194066
286144	0.384392233448854	0.688852331028329
27335	-0.0140855548273274	0.124609636404194
375690	0.250549672824996	0.465229756859246
65982	0.461409757634373	0.686064019629712
9497	-0.470886266669176	0.359190274369842
2953	1.18816258077305	0.159212580861031
4058	2.02132429497983	0.382528440776266
6085	2.30855225959098	0.736086326120901
6715	0.305204837368413	0.651516841400848
256691	-0.550450544730026	0.234943118447468
79716	0.73399879553708	0.658013606959625
8745	0.740035559194556	0.741607182690163
8899	-0.122180225191874	0.392315413785412
126393	-0.587951963391565	0.198890252063350
145864	0.910893408737265	0.48616997546286
201514	0.0882454387110636	0.241997546285969
23151	0.828067186644552	0.735110417131385
79048	-0.0600073643258119	0.205024537140308
8884	-0.795002664311303	0.85511933972786
7262	-0.911289403130819	0.834346419808164
729852	0.458962521088956	0.743893598037029
152789	-0.547659456933451	0.0991244702208343
55186	0.322464061843607	0.707617666741022
10681	-0.475365430006452	0.536722061119786
80131	0.52818404149068	0.635149453490966
305	-0.573934694858867	0.175552085656926
340527	-0.123485217238234	0.0845973678340397
57402	0.0662416233532521	0.382890921258086
29781	-0.660581241001972	0.800133838947134
27035	-0.256850414109109	0.111420923488735
65094	-0.0248997813721991	0.135260985946911
10451	1.28588717095137	0.754684363149677
4076	-0.140066044166347	0.548293553424046
342357	-0.103167305608488	0.151712023198751
9545	0.846060907620888	0.854310729422262
100507373	0.8898497690051	0.429595137184921
3832	-0.925016934184613	0.86261989739014
51100	0.1998497415265	0.481206781173321
9563	0.645514319369323	0.780336828016953
10671	-0.0766651201578028	0.364125585545394
100527964	0.374381704769500	0.262631050635735
1655	-0.244923014388996	0.702180459513719
5077	-0.45284570022215	0.122602052197189
100129196	0.175863415882155	0.169696631719830
11269	-0.0630231798590545	0.268988400624582
5724	0.0126718140551358	0.065776265893375
201254	-0.993309467775796	0.884229310729422
55585	0.000781973422835277	0.0521971893821102
283375	-0.688101889517091	0.164287307606513
79738	-0.00730778444463024	0.084485835378095
116842	1.77387490338231	0.344774704438992
120376	0.896209498620784	0.141227972339951
55299	-0.609285225084454	0.828797680124916
347454	-0.528687122331564	0.126171090787419
51241	-0.180573314693346	0.510790765112648
1018	0.863195251887743	0.140224180236449
286359	1.44139405606367	0.278189828240018
9924	0.174696844281479	0.397027660049074
259290	-1.32303147911696	0.200702654472451
78991	-0.181078422295900	0.425050189605175
9765	0.277731488548075	0.521135400401517
741	0.0829568842538612	0.317393486504573
2806	-0.613832659118627	0.828240017845193
59284	-0.00428658335615663	0.0458956056212358
7439	0.871403179185851	0.264750167298684
9241	-1.55215464640912	0.681797903189828
7922	0.610409639821037	0.833482043274593
100128927	0.81969206982847	0.772473789872853
23240	-0.788104704535937	0.746960740575507
3880	0.77468617377075	0.858381664064243
3192	-0.312754125099694	0.744869507026545
4294	0.331125232825528	0.589030782957841
55588	0.201878731992184	0.588640419362034
5159	-0.100492370843135	0.0841233548962748
10498	0.329239875285319	0.743893598037029
55255	0.0139075396976125	0.110389248271247
1545	0.815709758214664	0.860779611867053
8352	-2.29944875311759	0.283710684809280
1058	-0.944944327424661	0.866718715146108
7561	0.355260498019104	0.452933303591345
10287	-0.077307681195589	0.259285076957395
317751	0.0162146754771059	0.0665012268570154
84667	-0.986093949204606	0.247685701539148
55723	-1.18543734800833	0.911610528663841
100506385	0.806141601913895	0.351159937541825
1535	0.331070812310132	0.367304260539817
3775	0.329723340157943	0.742415792995762
3780	0.332303388905566	0.0914008476466652
10891	1.12397268721220	0.264833816640642
8992	0.0278030103474516	0.202208342627705
84706	-0.677784154922718	0.74534351996431
200933	-0.378815336190117	0.71447691278162
80742	-0.392634878378899	0.552503903635958
407014	-0.394328627305712	0.342293107294223
63929	0.268216043678046	0.455331251394156
2979	0.450037508903602	0.300775150568816
10135	-0.0189959563709464	0.126059558331474
2961	-0.0318675043788137	0.152743698416239
8824	0.614439242498244	0.794612982377872
441369	0.0228886879369830	0.0665012268570154
115098	-0.23833989081776	0.697245148338166
221927	-0.163032576563558	0.564242694624136
11215	-0.100011855995287	0.290068034798126
23066	-1.24471227906631	0.227024314075396
158257	-0.717243351901193	0.188127370064689
402682	0.688746570616518	0.644239348650457
9889	-0.190126828576170	0.467934418915905
153222	1.19439438668502	0.676667410216373
57677	0.585217784009064	0.444568369395494
1271	-1.29946136114668	0.162196074057551
8654	-0.944893779650645	0.524369841623913
6921	-0.394929715141335	0.759731206781173
168455	0.803485133832248	0.792577515056882
116987	0.0820945271660999	0.270298906981932
10048	0.0969232321469563	0.401767789426723
7324	-0.345001150068547	0.760316752174883
100534595	0.0160936162092204	0.0665012268570154
9710	-0.190273913376416	0.385037921035021
57604	-0.0396754368661544	0.0786303814409993
91543	0.898995728162546	0.442783850100379
30811	-0.875013842755437	0.65979812625474
6271	0.172556034119707	0.235333482043275
26020	0.49104444522005	0.790820878875753
79672	-0.607588205507693	0.794752397947803
5476	0.547832546631187	0.81864822663395
124872	0.584732299680161	0.100100379210350
5152	0.280982044084966	0.495008922596476
22850	-0.305540362556025	0.658376087441445
7732	1.83035189654455	0.246793441891590
6938	-0.0656721515758828	0.248773142984609
23312	0.342599348646685	0.493893598037029
55672	0.373602184968879	0.509312960071381
5564	-0.0552239292915149	0.26179455721615
94158	0.413925139507169	0.143932634396609
390616	-0.822447536160471	0.139192505018961
4191	-0.0845429532469703	0.413478697300915
100133991	0.012687813766116	0.065776265893375
1301	-0.0887538499376348	0.083983939326344
317781	-0.271419877933893	0.611616105286638
51119	-0.442278267895074	0.779862815079188
165324	-0.190420214476083	0.574029667633281
85458	0.84778812653907	0.378318090564354
79934	0.389931628715417	0.725407093464198
3687	0.130291831104031	0.102832924380995
78998	0.438735541687379	0.417215034575061
221477	0.522054660436804	0.773784296230203
55311	0.291616686079295	0.699894044166853
170954	-0.811684922774081	0.58735779611867
63915	-0.760530930907111	0.137352219495873
2824	0.0176180974312982	0.0665012268570154
4597	0.237919817591549	0.67945572161499
10735	-0.167928875154582	0.561398616997546
85027	-0.435395682574519	0.678200981485612
11144	-1.12393418770545	0.351801249163507
64224	0.288870425674482	0.662837385679233
80235	0.415603859013582	0.482377871960741
126520	1.19901886728678	0.553117332143654
79725	0.156715578589163	0.217906535801918
4521	-0.328425214235006	0.749302922150346
3208	-0.317326554793016	0.115129377648896
8976	0.205788170068015	0.547429176890475
84942	0.341407071275739	0.690358019183582
2312	0.0942633836075069	0.083983939326344
3096	0.0611977834559662	0.171258086103056
1030	0.690817598628588	0.771246932857461
570	2.00053164842116	0.276656256970779
114790	-0.117929298291833	0.359050858799911
5191	0.0995338270726884	0.279751282623243
3761	0.384350336185457	0.188824447914343
883	0.372083399293500	0.51143207673433
4610	1.09058033411887	0.900540932411332
647174	0.0308132151562889	0.0670031229087664
6199	-0.209389248991577	0.664120008922596
342897	1.74886341776819	0.429623020298907
9352	-0.190857569711659	0.638021414231541
84674	0.0201606610588903	0.0665012268570154
10243	-0.213037672269201	0.542159268347089
55254	0.297564407960134	0.681909435645773
54542	0.129925609884297	0.311733214365380
28984	-0.276247271264824	0.662447022083426
3275	0.303166247889325	0.646525763997323
51652	0.288835579168419	0.434837162614321
387804	-0.0144884272762194	0.065776265893375
8330	1.85063317311499	0.410216372964533
5976	0.123725852309705	0.47080637965648
100507117	-0.91638789450844	0.317393486504573
693201	-4.43106660392316	0.51812402409101
80765	-1.02446482399369	0.468492081195628
23220	0.414666255665849	0.766200089225965
3549	-0.570960741785865	0.0997100156145438
55719	-0.317128639641237	0.58758086103056
256302	1.12681536411675	0.686259201427615
51112	0.173930823185835	0.575368057104617
55747	0.101084411544654	0.125446129823779
389538	0.033841055232553	0.161359580637966
134353	0.175605668219753	0.187458175329021
8912	0.153359011676304	0.0853223287976801
253559	0.589960864245575	0.131273700646888
65056	0.0144556777675964	0.108799910774035
51200	-1.20955405908019	0.906981931742137
137797	0.273646124258868	0.206892705777381
9722	0.397034337857409	0.225211911666295
79003	-0.518810015519058	0.713640419362034
55626	0.107879553994019	0.339281730983716
23604	-0.106390051621858	0.101745482935534
100529241	-0.551879233578646	0.0991244702208343
7049	-0.259977906328732	0.628596921704216
283237	-0.255294473604221	0.61582645549855
23047	-0.225407569386008	0.494813740798572
727837	1.03358358803089	0.151265893374972
728577	0.330839969352323	0.194930849877314
374928	0.299819438843769	0.536777827347758
27315	0.0624841119723356	0.308554539370957
654463	-0.785769477282589	0.100936872629935
100506334	0.64675352613315	0.65776265893375
2706	0.166821538024060	0.517900959179121
729970	-0.28615860998891	0.591707561900513
6609	0.931581585887794	0.861197858576846
5973	3.03239044754524	0.355481820209681
9200	-0.125384037073140	0.429539370956948
79590	-0.224912909852102	0.681072942226188
389072	0.707964862726273	0.543776488958287
26659	3.28228164403358	0.718993977247379
79959	-0.433817340750019	0.629210350211912
147323	-0.00581623186286191	0.065776265893375
644974	1.62041748952798	0.412084541601606
8312	-0.405560182377934	0.717850769573946
4722	-0.140648694359571	0.559948695070265
84851	0.864576902829413	0.60235891144323
3487	0.271922027994459	0.319317421369619
83752	0.0369910666038336	0.165430515279946
152002	-0.355261486255376	0.725184028552309
414208	0.592021762843793	0.267510595583315
160492	0.147102272963849	0.0853223287976801
90835	0.362238035490247	0.316584876198974
100033433	-4.46570889295533	0.518151907204997
326332	1.18221697121165	0.579215926834709
6137	0.263154405181337	0.719551639527102
65125	-0.0774886280009179	0.265837608744145
662	-0.216702949202979	0.5157260762882
8894	-0.221017678491909	0.678033682801695
85379	0.938480272668706	0.806937318759759
23363	-0.805643389565318	0.859608521079634
153768	-0.532778535389898	0.542465982600937
80185	-0.445681923137941	0.579327459290654
10867	0.155863701357894	0.412614320767343
254128	0.245036488433205	0.284296230202989
57167	0.913441973838076	0.216846977470444
1429	0.0771423418938578	0.231485612313183
9821	-0.414769004010784	0.714309614097702
4259	0.153293179880314	0.538422931072942
100130451	0.720483296344956	0.524230426053982
326343	2.17534289442322	0.281591568146331
2483	-0.302247288424659	0.71032232879768
3611	0.280050597265736	0.70973678340397
9480	-0.285265827654938	0.164092125808610
55760	-0.00533476015773938	0.093519964309614
54866	3.55028763533672	0.418553424046398
57569	0.190026104376745	0.206892705777381
10507	0.0223914585963988	0.0982043274592907
84034	0.0219202454999773	0.0665012268570154
83729	-0.365017190732653	0.278635958063797
51527	0.145679730480055	0.371458844523756
203062	0.591112458661036	0.595276600490743
9627	3.33407730242801	0.673739683247825
29085	0.118052431989967	0.501589337497212
317761	0.0189690710809573	0.0665012268570154
730005	-1.07713868634826	0.155169529333036
131583	0.609574855041359	0.465369172429177
4360	-0.264875688903558	0.0891701985277716
339666	-1.34070924900043	0.274258309167968
57596	0.508043258914743	0.187151461075173
27346	-1.37274899866070	0.916545839839393
58489	-0.511717856521808	0.789844969886237
338442	0.152371706770479	0.104310729422262
57703	-0.113075959571595	0.344607405755075
3162	2.10585729385977	0.960740575507473
79567	-0.64048136835533	0.743168637073388
351	0.259845472497533	0.719467990185144
11018	0.00899321108501825	0.108102832924381
6337	0.706225950658935	0.840871068480928
9127	-0.306980852120605	0.0907595360249833
51434	-0.362769238702926	0.741802364488066
57514	0.562041274774974	0.128039259424493
114299	-0.719655707069516	0.544362034351996
55851	0.533766939663689	0.809279500334597
11052	-0.00954284386996422	0.106875975908990
196792	-1.14955764567465	0.788673879098818
124590	0.863332366451108	0.697328797680125
8322	0.452327970909818	0.300775150568816
10921	-0.488838926593351	0.801667410216373
100132987	-0.289533323467867	0.0900903412893152
158297	0.658715046656232	0.133950479589561
3664	0.771774455327119	0.825591122016507
56833	0.0230426111834064	0.0665012268570154
100775107	0.0945907705078325	0.132472674548294
442459	0.514978679578277	0.0976466651795673
3108	-0.0878691686499146	0.175301137631051
643338	0.798433211446573	0.287223957171537
100216001	2.15287636119263	0.255102609859469
115024	-0.290774323553913	0.705163952710239
10821	1.13575083260616	0.520410439437876
25937	-0.327923915536097	0.669389917465983
79041	0.811771933944877	0.467990185143877
10636	0.442635269440361	0.548600267677894
6880	-0.193066243506955	0.626840285523087
91978	0.418141442729248	0.690218603613652
55532	-0.266773564894967	0.089560562123578
1734	1.89365156698659	0.596531340620120
100187716	4.64852992124555	0.539008476466652
400793	0.455456341952923	0.480844300691501
154761	1.34759264937874	0.682773812179344
81857	0.450737434170423	0.784742360026768
283596	-0.161439799861885	0.30540374749052
56104	0.797255275942617	0.374832701316083
